type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL,rul_label_type
discharge,2010-06-26 09:48:28,4,B0042,223,1753,01753.csv,1.5155323631175952,,,543.3166666666667,3.022777777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,91,False,90.0,1.7282350363146088,75.78,87.69,70.0,104.0,13.0,anomaly_case
discharge,2010-06-26 14:25:15,4,B0042,225,1755,01755.csv,1.5044249661534554,,,547.9297222222223,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,92,False,91.0,1.7282350363146088,75.22,87.05,70.0,104.0,12.0,anomaly_case
discharge,2010-06-26 19:01:10,4,B0042,227,1757,01757.csv,1.5001507149498807,,,552.5283333333333,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,93,False,92.0,1.7282350363146088,75.01,86.8,70.0,104.0,11.0,anomaly_case
discharge,2010-06-27 00:48:32,4,B0042,231,1761,01761.csv,1.489011227320312,,,558.3177777777778,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,94,False,93.0,1.7282350363146088,74.45,86.16,70.0,104.0,10.0,anomaly_case
discharge,2010-06-27 05:23:33,4,B0042,233,1763,01763.csv,1.4810149357562843,,,562.9013888888888,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,95,False,94.0,1.7282350363146088,74.05,85.7,70.0,104.0,9.0,anomaly_case
discharge,2010-06-27 09:58:20,4,B0042,235,1765,01765.csv,1.476262027748574,,,567.4811111111111,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,96,False,95.0,1.7282350363146088,73.81,85.42,70.0,104.0,8.0,anomaly_case
discharge,2010-06-27 14:32:41,4,B0042,237,1767,01767.csv,1.466255102543896,,,572.0536111111111,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,97,False,96.0,1.7282350363146088,73.31,84.84,70.0,104.0,7.0,anomaly_case
discharge,2010-06-27 19:06:37,4,B0042,239,1769,01769.csv,1.459328259381702,,,576.6191666666666,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,98,False,97.0,1.7282350363146088,72.97,84.44,70.0,104.0,6.0,anomaly_case
discharge,2010-06-28 00:51:57,4,B0042,243,1773,01773.csv,1.445704157754381,,,582.3747222222222,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,99,False,98.0,1.7282350363146088,72.29,83.65,70.0,104.0,5.0,anomaly_case
discharge,2010-06-28 05:24:57,4,B0042,245,1775,01775.csv,1.4400686089389023,,,586.9247222222223,3.0230555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,100,False,99.0,1.7282350363146088,72.0,83.33,70.0,104.0,4.0,anomaly_case
discharge,2010-06-28 09:57:41,4,B0042,247,1777,01777.csv,1.4290313659547842,,,591.4702777777778,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,101,False,100.0,1.7282350363146088,71.45,82.69,70.0,104.0,3.0,anomaly_case
discharge,2010-06-28 14:29:46,4,B0042,249,1779,01779.csv,1.414172188151386,,,596.005,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,102,False,101.0,1.7282350363146088,70.71,81.83,70.0,104.0,2.0,anomaly_case
discharge,2010-06-28 19:01:09,4,B0042,251,1781,01781.csv,1.415603079129078,,,600.5280555555555,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,103,False,102.0,1.7282350363146088,70.78,81.91,70.0,104.0,1.0,anomaly_case
discharge,2010-06-29 00:44:00,4,B0042,255,1785,01785.csv,1.3994410223300702,,,606.2422222222223,0.5311111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,104,False,103.0,1.7282350363146088,69.97,80.98,70.0,104.0,0.0,anomaly_case
discharge,2010-06-29 05:14:48,4,B0042,257,1787,01787.csv,1.395963528579491,,,610.7555555555556,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,105,False,104.0,1.7282350363146088,69.8,80.77,70.0,104.0,0.0,anomaly_case
discharge,2010-06-29 09:44:58,4,B0042,259,1789,01789.csv,1.3929784652630588,,,615.2583333333333,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,106,False,105.0,1.7282350363146088,69.65,80.6,70.0,104.0,0.0,anomaly_case
discharge,2010-06-29 14:14:43,4,B0042,261,1791,01791.csv,1.3740772023800918,,,619.7541666666667,3.0230555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,107,False,106.0,1.7282350363146088,68.7,79.51,70.0,104.0,0.0,anomaly_case
discharge,2010-06-29 18:44:01,4,B0042,263,1793,01793.csv,1.3752493030002435,,,624.2425,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,108,False,107.0,1.7282350363146088,68.76,79.58,70.0,104.0,0.0,anomaly_case
discharge,2010-06-30 00:24:32,4,B0042,267,1797,01797.csv,1.3671966130854505,,,629.9177777777778,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,109,False,108.0,1.7282350363146088,68.36,79.11,70.0,104.0,0.0,anomaly_case
discharge,2010-06-30 04:53:18,4,B0042,269,1799,01799.csv,1.356887600783644,,,634.3972222222222,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,110,False,109.0,1.7282350363146088,67.84,78.51,70.0,104.0,0.0,anomaly_case
discharge,2010-06-30 09:21:28,4,B0042,271,1801,01801.csv,1.3449320225969348,,,638.8666666666667,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,111,False,110.0,1.7282350363146088,67.25,77.82,70.0,104.0,0.0,anomaly_case
discharge,2010-06-30 13:49:07,4,B0042,273,1803,01803.csv,1.3374691704584258,,,643.3275,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,112,False,111.0,1.7282350363146088,66.87,77.39,70.0,104.0,0.0,anomaly_case
discharge,2010-06-03 20:31:02,22,B0043,2,739,00739.csv,1.713782642126885,,,2.026111111111111,0.5302777777777777,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,1,False,1.0,1.6814906372051954,85.69,101.92,70.0,102.0,101.0,anomaly_case
discharge,2010-06-04 00:29:30,22,B0043,4,741,00741.csv,1.6955681658647108,,,6.000555555555556,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,2,False,2.0,1.6814906372051954,84.78,100.84,70.0,102.0,100.0,anomaly_case
discharge,2010-06-04 04:26:46,22,B0043,6,743,00743.csv,1.6814906372051954,,,9.955,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,3,False,3.0,1.6814906372051954,84.07,100.0,70.0,102.0,99.0,anomaly_case
discharge,2010-06-04 08:23:18,22,B0043,8,745,00745.csv,1.6786372409532953,,,13.897222222222222,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,4,False,4.0,1.6814906372051954,83.93,99.83,70.0,102.0,98.0,anomaly_case
discharge,2010-06-04 12:19:17,22,B0043,10,747,00747.csv,1.6694168550864992,,,17.830277777777777,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,5,False,5.0,1.6814906372051954,83.47,99.28,70.0,102.0,97.0,anomaly_case
discharge,2010-06-04 17:26:07,22,B0043,14,751,00751.csv,0.0,,,22.944166666666668,0.5286111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,zero,True,False,6,True,,1.6814906372051954,,,70.0,102.0,96.0,anomaly_case
discharge,2010-06-04 21:08:00,22,B0043,16,753,00753.csv,1.6611938521224778,,,26.642222222222223,2.9386111111111113,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,7,False,6.0,1.6814906372051954,83.06,98.79,70.0,102.0,95.0,anomaly_case
discharge,2010-06-05 01:02:33,22,B0043,18,755,00755.csv,1.6506423382064332,,,30.551388888888887,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,8,False,7.0,1.6814906372051954,82.53,98.17,70.0,102.0,94.0,anomaly_case
discharge,2010-06-05 04:56:47,22,B0043,20,757,00757.csv,1.6424273190907783,,,34.45527777777778,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,9,False,8.0,1.6814906372051954,82.12,97.68,70.0,102.0,93.0,anomaly_case
discharge,2010-06-05 08:50:47,22,B0043,22,759,00759.csv,1.6353664801041328,,,38.35527777777778,3.0191666666666666,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,10,False,9.0,1.6814906372051954,81.77,97.26,70.0,102.0,92.0,anomaly_case
discharge,2010-06-05 13:56:03,22,B0043,26,763,00763.csv,1.633232875930849,,,43.44305555555555,0.5288888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,11,False,10.0,1.6814906372051954,81.66,97.13,70.0,102.0,91.0,anomaly_case
discharge,2010-06-05 17:49:52,22,B0043,28,765,00765.csv,1.6258840554387932,,,47.34,3.02,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,12,False,11.0,1.6814906372051954,81.29,96.69,70.0,102.0,90.0,anomaly_case
discharge,2010-06-05 21:43:27,22,B0043,30,767,00767.csv,1.617976174654771,,,51.23305555555555,3.019722222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,13,False,12.0,1.6814906372051954,80.9,96.22,70.0,102.0,89.0,anomaly_case
discharge,2010-06-06 01:36:58,22,B0043,32,769,00769.csv,1.6136652707273988,,,55.125,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,14,False,13.0,1.6814906372051954,80.68,95.97,70.0,102.0,88.0,anomaly_case
discharge,2010-06-06 05:30:11,22,B0043,34,771,00771.csv,1.605821026619692,,,59.011944444444445,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,15,False,14.0,1.6814906372051954,80.29,95.5,70.0,102.0,87.0,anomaly_case
discharge,2010-06-06 10:34:53,22,B0043,38,775,00775.csv,1.6033527961961531,,,64.09027777777777,0.5291666666666667,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,16,False,15.0,1.6814906372051954,80.17,95.35,70.0,102.0,86.0,anomaly_case
discharge,2010-06-06 14:28:10,22,B0043,40,777,00777.csv,1.5951342406182645,,,67.97833333333334,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,17,False,16.0,1.6814906372051954,79.76,94.86,70.0,102.0,85.0,anomaly_case
discharge,2010-06-06 18:21:14,22,B0043,42,779,00779.csv,1.5878135544728509,,,71.86277777777778,3.019722222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,18,False,17.0,1.6814906372051954,79.39,94.43,70.0,102.0,84.0,anomaly_case
discharge,2010-06-06 22:14:08,22,B0043,44,781,00781.csv,1.5800601969084245,,,75.74444444444444,3.020277777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,19,False,18.0,1.6814906372051954,79.0,93.97,70.0,102.0,83.0,anomaly_case
discharge,2010-06-07 02:06:57,22,B0043,46,783,00783.csv,1.575565087879128,,,79.62472222222222,3.019722222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,20,False,19.0,1.6814906372051954,78.78,93.7,70.0,102.0,82.0,anomaly_case
discharge,2010-06-07 13:57:40,22,B0043,50,787,00787.csv,1.5950169012164208,,,91.47,7.306111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,21,False,20.0,1.6814906372051954,79.75,94.86,70.0,102.0,81.0,anomaly_case
discharge,2010-06-07 19:02:43,22,B0043,54,791,00791.csv,1.5898075522577595,,,96.55416666666666,0.5294444444444445,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,22,False,21.0,1.6814906372051954,79.49,94.55,70.0,102.0,80.0,anomaly_case
discharge,2010-06-07 22:55:54,22,B0043,56,793,00793.csv,1.5807953202097411,,,100.44055555555556,3.02,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,23,False,22.0,1.6814906372051954,79.04,94.01,70.0,102.0,79.0,anomaly_case
discharge,2010-06-08 02:49:01,22,B0043,58,795,00795.csv,1.5704333289187615,,,104.32583333333334,3.020277777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,24,False,23.0,1.6814906372051954,78.52,93.4,70.0,102.0,78.0,anomaly_case
discharge,2010-06-08 06:41:51,22,B0043,60,797,00797.csv,1.5643368431897875,,,108.2063888888889,3.0205555555555557,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,25,False,24.0,1.6814906372051954,78.22,93.03,70.0,102.0,77.0,anomaly_case
discharge,2010-06-08 10:34:18,22,B0043,62,799,00799.csv,1.558307017802491,,,112.08055555555555,3.02,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,26,False,25.0,1.6814906372051954,77.92,92.67,70.0,102.0,76.0,anomaly_case
discharge,2010-06-08 15:38:09,22,B0043,66,803,00803.csv,1.5537149289772467,,,117.14472222222223,0.5294444444444445,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,27,False,26.0,1.6814906372051954,77.69,92.4,70.0,102.0,75.0,anomaly_case
discharge,2010-06-08 19:30:45,22,B0043,68,805,00805.csv,1.549528250585513,,,121.0213888888889,3.0211111111111113,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,28,False,27.0,1.6814906372051954,77.48,92.15,70.0,102.0,74.0,anomaly_case
discharge,2010-06-08 23:23:11,22,B0043,70,807,00807.csv,1.5424430535161062,,,124.89527777777778,3.020277777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,29,False,28.0,1.6814906372051954,77.12,91.73,70.0,102.0,73.0,anomaly_case
discharge,2010-06-09 03:15:28,22,B0043,72,809,00809.csv,1.54256227031715,,,128.76666666666668,3.0211111111111113,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,30,False,29.0,1.6814906372051954,77.13,91.74,70.0,102.0,72.0,anomaly_case
discharge,2010-06-09 07:07:20,22,B0043,74,811,00811.csv,1.5309356452520158,,,132.63111111111112,3.020277777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,31,False,30.0,1.6814906372051954,76.55,91.05,70.0,102.0,71.0,anomaly_case
discharge,2010-06-09 12:10:47,22,B0043,78,815,00815.csv,1.5247733176952427,,,137.6886111111111,0.5297222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,32,False,31.0,1.6814906372051954,76.24,90.68,70.0,102.0,70.0,anomaly_case
discharge,2010-06-09 16:02:47,22,B0043,80,817,00817.csv,1.5196742408779502,,,141.55527777777777,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,33,False,32.0,1.6814906372051954,75.98,90.38,70.0,102.0,69.0,anomaly_case
discharge,2010-06-09 19:54:38,22,B0043,82,819,00819.csv,1.5123696925788683,,,145.41944444444445,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,34,False,33.0,1.6814906372051954,75.62,89.94,70.0,102.0,68.0,anomaly_case
discharge,2010-06-09 23:46:17,22,B0043,84,821,00821.csv,1.499914486202397,,,149.28027777777777,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,35,False,34.0,1.6814906372051954,75.0,89.2,70.0,102.0,67.0,anomaly_case
discharge,2010-06-10 03:37:32,22,B0043,86,823,00823.csv,1.492410627118825,,,153.13444444444445,3.0208333333333335,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,36,False,35.0,1.6814906372051954,74.62,88.76,70.0,102.0,66.0,anomaly_case
discharge,2010-06-10 08:40:12,22,B0043,90,827,00827.csv,1.492624987952706,,,158.17888888888888,0.5297222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,37,False,36.0,1.6814906372051954,74.63,88.77,70.0,102.0,65.0,anomaly_case
discharge,2010-06-10 12:31:31,22,B0043,92,829,00829.csv,1.4924024018806028,,,162.03416666666666,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,38,False,37.0,1.6814906372051954,74.62,88.75,70.0,102.0,64.0,anomaly_case
discharge,2010-06-10 16:22:38,22,B0043,94,831,00831.csv,1.4853020201751674,,,165.88611111111112,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,39,False,38.0,1.6814906372051954,74.27,88.33,70.0,102.0,63.0,anomaly_case
discharge,2010-06-10 20:13:46,22,B0043,96,833,00833.csv,1.477208127101587,,,169.73833333333334,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,40,False,39.0,1.6814906372051954,73.86,87.85,70.0,102.0,62.0,anomaly_case
discharge,2010-06-11 00:04:38,22,B0043,98,835,00835.csv,1.4694738525181406,,,173.5861111111111,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,valid,False,False,41,False,40.0,1.6814906372051954,73.47,87.39,70.0,102.0,61.0,anomaly_case
discharge,2010-06-11 12:17:20,4,B0043,102,839,00839.csv,0.0570343910426537,,,185.79777777777778,7.707777777777777,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,42,False,41.0,1.6814906372051954,,,70.0,102.0,60.0,anomaly_case
discharge,2010-06-11 16:49:19,4,B0043,106,843,00843.csv,0.0571536334895882,,,190.33083333333335,0.5297222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,43,False,42.0,1.6814906372051954,,,70.0,102.0,59.0,anomaly_case
discharge,2010-06-11 20:08:56,4,B0043,108,845,00845.csv,0.0572936600593766,,,193.65777777777777,3.0211111111111113,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,44,False,43.0,1.6814906372051954,,,70.0,102.0,58.0,anomaly_case
discharge,2010-06-11 23:28:14,4,B0043,110,847,00847.csv,0.0574420318527805,,,196.97944444444445,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,45,False,44.0,1.6814906372051954,,,70.0,102.0,57.0,anomaly_case
discharge,2010-06-16 10:39:50,4,B0043,112,849,00849.csv,0.0671306210772112,,,304.17277777777775,106.89583333333333,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,46,False,45.0,1.6814906372051954,,,70.0,102.0,56.0,anomaly_case
discharge,2010-06-16 14:46:51,4,B0043,115,852,00852.csv,0.0671478192023473,,,308.2897222222222,0.5297222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,47,False,46.0,1.6814906372051954,,,70.0,102.0,55.0,anomaly_case
discharge,2010-06-16 18:07:22,4,B0043,117,854,00854.csv,0.0673200121169029,,,311.63166666666666,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,48,False,47.0,1.6814906372051954,,,70.0,102.0,54.0,anomaly_case
discharge,2010-06-16 21:27:32,4,B0043,119,856,00856.csv,0.0678403805161331,,,314.96777777777777,3.0205555555555557,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,49,False,48.0,1.6814906372051954,,,70.0,102.0,53.0,anomaly_case
discharge,2010-06-17 00:47:36,4,B0043,121,858,00858.csv,0.0679960492721063,,,318.3022222222222,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,50,False,49.0,1.6814906372051954,,,70.0,102.0,52.0,anomaly_case
discharge,2010-06-17 03:38:47,4,B0043,123,860,00860.csv,0.0682801114788655,,,321.15527777777777,2.6380555555555554,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,51,False,50.0,1.6814906372051954,,,70.0,102.0,51.0,anomaly_case
discharge,2010-06-17 08:10:30,4,B0043,127,864,00864.csv,0.0684463294312597,,,325.6838888888889,0.5297222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,52,False,51.0,1.6814906372051954,,,70.0,102.0,50.0,anomaly_case
discharge,2010-06-17 11:30:34,4,B0043,129,866,00866.csv,0.0685136191478808,,,329.0183333333333,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,53,False,52.0,1.6814906372051954,,,70.0,102.0,49.0,anomaly_case
discharge,2010-06-17 14:50:30,4,B0043,131,868,00868.csv,0.0688740243561668,,,332.35055555555556,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,54,False,53.0,1.6814906372051954,,,70.0,102.0,48.0,anomaly_case
discharge,2010-06-17 18:10:06,4,B0043,133,870,00870.csv,0.0565443893216957,,,335.6772222222222,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,55,False,54.0,1.6814906372051954,,,70.0,102.0,47.0,anomaly_case
discharge,2010-06-17 21:29:54,4,B0043,135,872,00872.csv,0.0691835316418984,,,339.0072222222222,3.0208333333333335,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,56,False,55.0,1.6814906372051954,,,70.0,102.0,46.0,anomaly_case
discharge,2010-06-18 02:01:11,4,B0043,139,876,00876.csv,0.0591220864554366,,,343.5286111111111,0.53,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.7,4A_1A_mixed,0.3,low_anomaly,False,True,57,False,56.0,1.6814906372051954,,,70.0,102.0,45.0,anomaly_case
