type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,re_diff,imp_flag,imp_exclude,imp_anomaly,impedance_cycle_no
impedance,2008-05-12 02:05:00,24,B0006,358,4863,04863.csv,,0.0721718794658254,0.0975442065322093,948.9452777777777,2.901388888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00019862914639690032,valid,False,False,155
impedance,2008-05-12 03:28:34,24,B0006,360,4865,04865.csv,,0.0721849603656966,0.0943643236831194,950.3380555555556,0.86,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,1.3080899871203977e-05,valid,False,False,156
impedance,2008-05-12 12:24:36,24,B0006,362,4867,04867.csv,,0.0732751410566286,0.098167563773746,959.2719444444444,8.401111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0010901806909320022,valid,False,False,157
impedance,2008-05-12 13:48:19,24,B0006,364,4869,04869.csv,,0.0725534440098424,0.0940003961459088,960.6672222222222,0.8625,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0007216970467862072,valid,False,False,158
impedance,2008-05-12 19:51:52,24,B0006,367,4872,04872.csv,,0.0727989845338102,0.0935192293551594,966.7263888888889,0.8647222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0002455405239678021,valid,False,False,159
impedance,2008-05-12 23:21:19,24,B0006,369,4874,04874.csv,,0.0737422116355231,0.0968201170137169,970.2172222222222,2.957777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0009432271017128929,valid,False,False,160
impedance,2008-05-13 00:44:53,24,B0006,371,4876,04876.csv,,0.0723062641496464,0.0937331836899134,971.61,0.86,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001435947485876693,valid,False,False,161
impedance,2008-05-13 04:03:26,24,B0006,373,4878,04878.csv,,0.0735118189600125,0.0978484060677772,974.9191666666667,2.776388888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0012055548103661051,valid,False,False,162
impedance,2008-05-13 05:26:51,24,B0006,375,4880,04880.csv,,0.0731481609531371,0.0945011708875192,976.3094444444445,0.8572222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00036365800687540584,valid,False,False,163
impedance,2008-05-13 08:52:05,24,B0006,377,4882,04882.csv,,0.0736309507218721,0.0987207477814379,979.73,2.8875,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00048278976873500357,valid,False,False,164
impedance,2008-05-13 10:15:02,24,B0006,379,4884,04884.csv,,0.0725869885678824,0.0942767204381327,981.1125,0.8494444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0010439621539897054,valid,False,False,165
impedance,2008-05-13 13:48:25,24,B0006,381,4886,04886.csv,,0.0748372029552812,0.098555954977838,984.6688888888889,3.0233333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002250214387398808,valid,False,False,166
impedance,2008-05-13 15:11:42,24,B0006,383,4888,04888.csv,,0.072310626531037,0.0943737869483911,986.0569444444444,0.855,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002526576424244212,valid,False,False,167
impedance,2008-05-13 18:32:21,24,B0006,385,4890,04890.csv,,0.0742288068586881,0.0979458341330775,989.4011111111112,2.811111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019181803276511061,valid,False,False,168
impedance,2008-05-13 19:55:29,24,B0006,387,4892,04892.csv,,0.071856607129425,0.0937632344019343,990.7866666666666,0.8525,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0023721997292630997,valid,False,False,169
impedance,2008-05-13 23:27:26,24,B0006,389,4894,04894.csv,,0.0735926288328927,0.0979426342024937,994.3191666666667,2.9991666666666665,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001736021703467705,valid,False,False,170
impedance,2008-05-14 00:50:35,24,B0006,391,4896,04896.csv,,0.073555303387968,0.0948149354989371,995.705,0.8525,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,3.73254449247129e-05,valid,False,False,171
impedance,2008-05-14 04:23:57,24,B0006,393,4898,04898.csv,,0.074289615413661,0.0978280397199374,999.2611111111111,3.0230555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0007343120256930041,valid,False,False,172
impedance,2008-05-14 05:46:58,24,B0006,395,4900,04900.csv,,0.073777422338843,0.0955076196879902,1000.6447222222222,0.8502777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0005121930748179931,valid,False,False,173
impedance,2008-05-14 09:20:22,24,B0006,397,4902,04902.csv,,0.0743624728927986,0.100297485432866,1004.2013888888889,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0005850505539555934,valid,False,False,174
impedance,2008-05-14 10:43:12,24,B0006,399,4904,04904.csv,,0.0728089366752745,0.0946682535351397,1005.5819444444444,0.8472222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001553536217524104,valid,False,False,175
impedance,2008-05-14 14:03:22,24,B0006,401,4906,04906.csv,,0.0730881915550062,0.1002855268895236,1008.9180555555556,2.8027777777777776,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0002792548797317107,valid,False,False,176
impedance,2008-05-14 15:26:13,24,B0006,403,4908,04908.csv,,0.0742398839736073,0.0945585184436065,1010.2988888888889,0.8475,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001151692418601094,valid,False,False,177
impedance,2008-05-14 18:59:38,24,B0006,405,4910,04910.csv,,0.0739056595619962,0.1003482635430065,1013.8558333333333,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0003342244116111004,valid,False,False,178
impedance,2008-05-14 20:22:30,24,B0006,407,4912,04912.csv,,0.0735125105338888,0.0945592832874169,1015.2369444444445,0.8475,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0003931490281074007,valid,False,False,179
impedance,2008-05-14 23:55:55,24,B0006,409,4914,04914.csv,,0.0740648635028462,0.0990365839748105,1018.7938888888889,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0005523529689574064,valid,False,False,180
impedance,2008-05-15 01:18:37,24,B0006,411,4916,04916.csv,,0.0729076777814342,0.095001668805066,1020.1722222222222,0.845,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0011571857214120046,valid,False,False,181
impedance,2008-05-15 04:52:04,24,B0006,413,4918,04918.csv,,0.0743406664800701,0.1006790823074739,1023.7297222222222,3.023888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0014329886986358953,valid,False,False,182
impedance,2008-05-15 06:14:38,24,B0006,415,4920,04920.csv,,0.072763514419845,0.0952721862664049,1025.1058333333333,0.8427777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001577152060225101,valid,False,False,183
impedance,2008-05-15 09:48:03,24,B0006,417,4922,04922.csv,,0.0749835856113319,0.1003809603504959,1028.6627777777778,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0022200711914869,valid,False,False,184
impedance,2008-05-15 11:10:28,24,B0006,419,4924,04924.csv,,0.0728090445805321,0.0941746989624938,1030.036388888889,0.8402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0021745410307997953,valid,False,False,185
impedance,2008-05-15 14:38:58,24,B0006,421,4926,04926.csv,,0.0736342258024834,0.1003434135011964,1033.5113888888889,2.941666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0008251812219512988,valid,False,False,186
impedance,2008-05-15 16:01:23,24,B0006,423,4928,04928.csv,,0.0736621678183104,0.0940125272990389,1034.885,0.84,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,2.7942015827009392e-05,valid,False,False,187
impedance,2008-05-15 19:24:46,24,B0006,425,4930,04930.csv,,0.074956546385791,0.0986748779007716,1038.2747222222222,2.8561111111111113,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001294378567480589,valid,False,False,188
impedance,2008-05-15 20:47:12,24,B0006,427,4932,04932.csv,,0.0730047321568974,0.0948841918356507,1039.6486111111112,0.8402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019518142288935947,valid,False,False,189
impedance,2008-05-16 00:09:33,24,B0006,429,4934,04934.csv,,0.075132937700244,0.0998851845039756,1043.0211111111112,2.838888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002128205543346598,valid,False,False,190
impedance,2008-05-16 22:28:31,24,B0006,433,4938,04938.csv,,0.074564153588004,0.0946551303824129,1065.3372222222222,0.8477777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0005687841122399978,valid,False,False,191
impedance,2008-05-17 02:00:12,24,B0006,435,4940,04940.csv,,0.07592804413673,0.100329706643873,1068.8652777777777,2.9944444444444445,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0013638905487260017,valid,False,False,192
impedance,2008-05-17 03:22:47,24,B0006,437,4942,04942.csv,,0.0734330736723255,0.0949646124876326,1070.2416666666666,0.8427777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0024949704644045,valid,False,False,193
impedance,2008-05-17 06:53:18,24,B0006,439,4944,04944.csv,,0.0755087178512928,0.1011607325689791,1073.7502777777777,2.9747222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002075644178967301,valid,False,False,194
impedance,2008-05-17 08:15:45,24,B0006,441,4946,04946.csv,,0.0740168369586819,0.0959851488317173,1075.1244444444444,0.8405555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0014918808926109028,valid,False,False,195
impedance,2008-05-17 11:49:14,24,B0006,443,4948,04948.csv,,0.074609599632536,0.1014589241819508,1078.6825,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0005927626738540942,valid,False,False,196
impedance,2008-05-17 13:11:30,24,B0006,445,4950,04950.csv,,0.0739246206061328,0.095969907601378,1080.0536111111112,0.8375,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0006849790264032013,valid,False,False,197
impedance,2008-05-17 16:43:35,24,B0006,447,4952,04952.csv,,0.0748796033565115,0.100603352458913,1083.5883333333334,3.0008333333333335,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0009549827503787106,valid,False,False,198
impedance,2008-05-17 18:05:53,24,B0006,449,4954,04954.csv,,0.0735043961241255,0.0961201525757358,1084.96,0.8377777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0013752072323860026,valid,False,False,199
impedance,2008-05-17 21:38:49,24,B0006,451,4956,04956.csv,,0.0752806088000432,0.1025451876366216,1088.5088888888888,3.015,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001776212675917696,valid,False,False,200
impedance,2008-05-17 23:00:48,24,B0006,453,4958,04958.csv,,0.0726420827635309,0.0953411328199204,1089.8752777777777,0.8325,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0026385260365122953,valid,False,False,201
impedance,2008-05-18 02:33:17,24,B0006,455,4960,04960.csv,,0.0749955637416601,0.1013873791642721,1093.4166666666667,3.0075,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0023534809781291938,valid,False,False,202
impedance,2008-05-18 03:55:17,24,B0006,457,4962,04962.csv,,0.0731199997766419,0.0959231175033457,1094.7833333333333,0.8327777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001875563965018201,valid,False,False,203
impedance,2008-05-18 07:28:48,24,B0006,459,4964,04964.csv,,0.076358571154978,0.1014317733775896,1098.3419444444444,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.003238571378336108,valid,False,False,204
impedance,2008-05-18 08:50:48,24,B0006,461,4966,04966.csv,,0.0735277342781379,0.0972297114773837,1099.7086111111112,0.8327777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0028308368768401038,valid,False,False,205
impedance,2008-05-18 12:12:46,24,B0006,463,4968,04968.csv,,0.0747768653278466,0.1028088756204259,1103.0747222222221,2.8319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001249131049708696,valid,False,False,206
impedance,2008-05-18 13:34:37,24,B0006,465,4970,04970.csv,,0.0736522136634432,0.096239490466013,1104.4388888888889,0.8302777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0011246516644033977,valid,False,False,207
impedance,2008-05-18 17:04:27,24,B0006,467,4972,04972.csv,,0.0760112912097401,0.1020749534936402,1107.9361111111111,2.9633333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0023590775462968977,valid,False,False,208
impedance,2008-05-18 18:26:10,24,B0006,469,4974,04974.csv,,0.0738708282490051,0.096423110089212,1109.2980555555555,0.8280555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002140462960735001,valid,False,False,209
impedance,2008-05-18 21:59:40,24,B0006,471,4976,04976.csv,,0.0763233749345986,0.1024320211016061,1112.856388888889,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0024525466855935124,valid,False,False,210
impedance,2008-05-18 23:21:28,24,B0006,473,4978,04978.csv,,0.0735718190242976,0.0975905935155193,1114.2197222222221,0.8286111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002751555910301004,valid,False,False,211
impedance,2008-05-19 02:55:02,24,B0006,475,4980,04980.csv,,0.0749954456773232,0.10259630569279,1117.7791666666667,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001423626653025603,valid,False,False,212
impedance,2008-05-19 04:16:50,24,B0006,477,4982,04982.csv,,0.0745769219953742,0.098332863281485,1119.1425,0.8286111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00041852368194900125,valid,False,False,213
impedance,2008-05-19 07:49:12,24,B0006,479,4984,04984.csv,,0.0765591070024926,0.1030180047578761,1122.6819444444445,3.004722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019821850071184005,valid,False,False,214
impedance,2008-05-20 02:06:32,24,B0006,485,4990,04990.csv,,0.0734853424457562,0.0972150788155859,1140.9708333333333,0.8305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0030737645567363997,valid,False,False,215
impedance,2008-05-20 05:40:03,24,B0006,487,4992,04992.csv,,0.0762781646871569,0.102092852503947,1144.5294444444444,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0027928222414006915,valid,False,False,216
impedance,2008-05-20 07:01:47,24,B0006,489,4994,04994.csv,,0.0720079823151196,0.0946722162175674,1145.8916666666667,0.8280555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.004270182372037301,valid,False,False,217
impedance,2008-05-20 10:35:19,24,B0006,491,4996,04996.csv,,0.0762810507777764,0.1012304992482019,1149.4505555555556,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.004273068462656807,valid,False,False,218
impedance,2008-05-20 11:56:55,24,B0006,493,4998,04998.csv,,0.0734085380163821,0.0964681790406408,1150.8105555555555,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0028725127613943024,valid,False,False,219
impedance,2008-05-20 15:25:23,24,B0006,495,5000,05000.csv,,0.0755914955823986,0.1017004816081313,1154.285,2.9402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002182957566016497,valid,False,False,220
impedance,2008-05-20 16:46:59,24,B0006,497,5002,05002.csv,,0.0736897562967922,0.0970367848374556,1155.645,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019017392856063992,valid,False,False,221
impedance,2008-05-20 20:18:35,24,B0006,499,5004,05004.csv,,0.0743692695675501,0.1019511695754428,1159.1716666666666,2.9922222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0006795132707579088,valid,False,False,222
impedance,2008-05-20 21:40:11,24,B0006,501,5006,05006.csv,,0.0725182411846504,0.0946559117906342,1160.5316666666668,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0018510283828997026,valid,False,False,223
impedance,2008-05-21 01:07:35,24,B0006,503,5008,05008.csv,,0.0755494638326417,0.1033905552179119,1163.9883333333332,2.922222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0030312226479912996,valid,False,False,224
impedance,2008-05-21 02:29:02,24,B0006,505,5010,05010.csv,,0.0738301476282366,0.0977088268934775,1165.3458333333333,0.8233333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0017193162044051025,valid,False,False,225
impedance,2008-05-21 05:52:23,24,B0006,507,5012,05012.csv,,0.0754378091325998,0.1019022250061564,1168.735,2.854722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0016076615043632003,valid,False,False,226
impedance,2008-05-21 07:13:41,24,B0006,509,5014,05014.csv,,0.0732956202125307,0.0970109750712344,1170.09,0.8205555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0021421889200691074,valid,False,False,227
impedance,2008-05-21 10:46:01,24,B0006,511,5016,05016.csv,,0.0752830478385875,0.1021279987143925,1173.628888888889,3.0044444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019874276260568036,valid,False,False,228
impedance,2008-05-21 12:07:20,24,B0006,513,5018,05018.csv,,0.073587004234361,0.0984700686918705,1174.9841666666666,0.8205555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0016960436042264965,valid,False,False,229
impedance,2008-05-21 15:38:16,24,B0006,515,5020,05020.csv,,0.0750426584630513,0.1023480972991154,1178.4997222222223,2.9808333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0014556542286903035,valid,False,False,230
impedance,2008-05-21 16:59:36,24,B0006,517,5022,05022.csv,,0.0729983024606451,0.0967480458839989,1179.8552777777777,0.8208333333333333,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0020443560024061974,valid,False,False,231
impedance,2008-05-21 20:30:05,24,B0006,519,5024,05024.csv,,0.0749308327002681,0.103165304469953,1183.3633333333332,2.973611111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0019325302396229899,valid,False,False,232
impedance,2008-05-21 21:51:16,24,B0006,521,5026,05026.csv,,0.0731767144876588,0.0978900633513116,1184.7163888888888,0.8186111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0017541182126092902,valid,False,False,233
impedance,2008-05-22 01:10:54,24,B0006,523,5028,05028.csv,,0.0755591813837829,0.1017155778229261,1188.0436111111112,2.7925,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0023824668961240913,valid,False,False,234
impedance,2008-05-22 02:32:06,24,B0006,525,5030,05030.csv,,0.0733067175756631,0.098672037003231,1189.3969444444444,0.8186111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0022524638081198034,valid,False,False,235
impedance,2008-05-22 06:00:35,24,B0006,527,5032,05032.csv,,0.07529135855581,0.1039905059221312,1192.8716666666667,2.94,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001984640980146904,valid,False,False,236
impedance,2008-05-22 07:21:37,24,B0006,529,5034,05034.csv,,0.0738149744632619,0.0996671713392194,1194.2222222222222,0.8158333333333333,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0014763840925480914,valid,False,False,237
impedance,2008-05-22 10:51:17,24,B0006,531,5036,05036.csv,,0.0769588874531759,0.1027814179991246,1197.7166666666667,2.959722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0031439129899139967,valid,False,False,238
impedance,2008-05-22 12:12:19,24,B0006,533,5038,05038.csv,,0.0749168340838373,0.0974091312159428,1199.0672222222222,0.8158333333333333,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0020420533693386034,valid,False,False,239
impedance,2008-05-22 15:45:53,24,B0006,535,5040,05040.csv,,0.0758245422515517,0.1041063706998522,1202.6266666666668,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.000907708167714405,valid,False,False,240
impedance,2008-05-22 17:06:57,24,B0006,537,5042,05042.csv,,0.0731973306789386,0.0986378767270153,1203.9777777777779,0.8163888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0026272115726131,valid,False,False,241
impedance,2008-05-22 20:27:44,24,B0006,539,5044,05044.csv,,0.0759119158447739,0.1049438515440013,1207.3241666666668,2.8116666666666665,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0027145851658352954,valid,False,False,242
impedance,2008-05-22 21:48:39,24,B0006,541,5046,05046.csv,,0.0741238796957194,0.0984676098870169,1208.6727777777778,0.8136111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0017880361490544977,valid,False,False,243
impedance,2008-05-23 11:41:10,24,B0006,543,5048,05048.csv,,0.0762929715531933,0.1064712631533319,1222.5480555555555,13.340555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0021690918574738954,valid,False,False,244
impedance,2008-05-23 13:02:15,24,B0006,545,5050,05050.csv,,0.0744494476629702,0.0976349035137695,1223.8994444444445,0.8163888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0018435238902231033,valid,False,False,245
impedance,2008-05-23 21:03:54,24,B0006,548,5053,05053.csv,,0.0742980197609937,0.0972724969962096,1231.9269444444444,0.8236111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00015142790197648914,valid,False,False,246
impedance,2008-05-24 00:37:15,24,B0006,550,5055,05055.csv,,0.0752876188558989,0.1013128184675522,1235.4827777777778,3.0208333333333335,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0009895990949051886,valid,False,False,247
impedance,2008-05-24 01:58:28,24,B0006,552,5057,05057.csv,,0.0732641449429155,0.0948578803057855,1236.836388888889,0.8186111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.002023473912983395,valid,False,False,248
impedance,2008-05-24 05:28:14,24,B0006,554,5059,05059.csv,,0.0752509146509656,0.1026311415061905,1240.3325,2.9611111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001986769708050104,valid,False,False,249
impedance,2008-05-24 06:49:19,24,B0006,556,5061,05061.csv,,0.0729533859483913,0.0970917153562493,1241.683888888889,0.8163888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0022975287025742974,valid,False,False,250
impedance,2008-05-24 10:10:44,24,B0006,558,5063,05063.csv,,0.0757955584221838,0.1033762243070195,1245.0408333333332,2.8219444444444446,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0028421724737924953,valid,False,False,251
impedance,2008-05-24 11:31:49,24,B0006,560,5065,05065.csv,,0.0722998993167301,0.0972685161715672,1246.3922222222222,0.8163888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0034956591054536995,valid,False,False,252
impedance,2008-05-24 14:59:04,24,B0006,562,5067,05067.csv,,0.0763431463339071,0.104593793917714,1249.846388888889,2.9191666666666665,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.004043247017176996,valid,False,False,253
impedance,2008-05-24 16:20:01,24,B0006,564,5069,05069.csv,,0.0720819344505843,0.0963275273086972,1251.1955555555555,0.8141666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.004261211883322791,valid,False,False,254
impedance,2008-05-24 19:49:07,24,B0006,566,5071,05071.csv,,0.0754857475272783,0.1041567019889631,1254.6805555555557,2.95,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.00340381307669399,valid,False,False,255
impedance,2008-05-24 21:10:04,24,B0006,568,5073,05073.csv,,0.074020498261262,0.0992152943663302,1256.0297222222223,0.8141666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0014652492660162941,valid,False,False,256
impedance,2008-05-25 00:34:43,24,B0006,570,5075,05075.csv,,0.075678173941146,0.1049894160585908,1259.4405555555556,2.8758333333333335,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.0016576756798839937,valid,False,False,257
impedance,2008-05-25 01:55:30,24,B0006,572,5077,05077.csv,,0.074519020704208,0.097222414755428,1260.7869444444445,0.8113888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.5,2A_CC,0.3,0.001159153236937993,valid,False,False,258
