type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,rest_hours_from_prev_discharge,group,end_reason,analysis_role,ambient_profile,load_profile,cutoff_voltage,eol_rule_source,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL
discharge,2010-08-06 18:20:37,4,B0047,124,125,00125.csv,1.1320498900328944,,,387.3338888888889,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,50,False,49.0,1.5080762969973425,56.6,75.07,70.0,11.0,0.0
discharge,2010-08-06 22:37:51,4,B0047,126,127,00127.csv,1.117010176215815,,,391.62111111111113,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,51,False,50.0,1.5080762969973425,55.85,74.07,70.0,11.0,0.0
discharge,2010-08-07 02:54:46,4,B0047,128,129,00129.csv,1.120043039721982,,,395.90305555555557,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,52,False,51.0,1.5080762969973425,56.0,74.27,70.0,11.0,0.0
discharge,2010-08-07 07:11:08,4,B0047,130,131,00131.csv,1.1059773445917065,,,400.17583333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,53,False,52.0,1.5080762969973425,55.3,73.34,70.0,11.0,0.0
discharge,2010-08-07 11:26:50,4,B0047,132,133,00133.csv,0.0,,,404.4375,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,54,True,,1.5080762969973425,,,70.0,11.0,0.0
discharge,2010-08-10 15:39:28,4,B0047,136,137,00137.csv,1.1907902374762016,,,480.6480555555556,71.49305555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,55,False,53.0,1.5080762969973425,59.54,78.96,70.0,11.0,0.0
discharge,2010-08-10 21:13:49,4,B0047,140,141,00141.csv,1.2012387088454022,,,486.22055555555556,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,56,False,54.0,1.5080762969973425,60.06,79.65,70.0,11.0,0.0
discharge,2010-08-11 01:35:02,4,B0047,142,143,00143.csv,1.1906909549024802,,,490.57416666666666,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,57,False,55.0,1.5080762969973425,59.53,78.95,70.0,11.0,0.0
discharge,2010-08-11 05:54:59,4,B0047,144,145,00145.csv,1.1764375730308343,,,494.9066666666667,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,58,False,56.0,1.5080762969973425,58.82,78.01,70.0,11.0,0.0
discharge,2010-08-11 10:14:04,4,B0047,146,147,00147.csv,1.1628110372792353,,,499.2247222222222,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,59,False,57.0,1.5080762969973425,58.14,77.11,70.0,11.0,0.0
discharge,2010-08-11 14:32:46,4,B0047,148,149,00149.csv,1.1516152840582583,,,503.5363888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,60,False,58.0,1.5080762969973425,57.58,76.36,70.0,11.0,0.0
discharge,2010-08-12 12:34:22,4,B0047,152,153,00153.csv,1.1583673498348623,,,525.5630555555556,17.060555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,61,False,59.0,1.5080762969973425,57.92,76.81,70.0,11.0,0.0
discharge,2010-08-12 18:04:47,4,B0047,156,157,00157.csv,1.1692285288386206,,,531.07,0.5325,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,62,False,60.0,1.5080762969973425,58.46,77.53,70.0,11.0,0.0
discharge,2010-08-12 22:24:12,4,B0047,158,159,00159.csv,1.1588148476218465,,,535.3936111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,63,False,61.0,1.5080762969973425,57.94,76.84,70.0,11.0,0.0
discharge,2010-08-13 02:42:32,4,B0047,160,161,00161.csv,1.1439588147705455,,,539.6991666666667,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,64,False,62.0,1.5080762969973425,57.2,75.86,70.0,11.0,0.0
discharge,2010-08-13 06:59:39,4,B0047,162,163,00163.csv,1.1383941068159398,,,543.9844444444444,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,65,False,63.0,1.5080762969973425,56.92,75.49,70.0,11.0,0.0
discharge,2010-08-13 11:16:29,4,B0047,164,165,00165.csv,0.0,,,548.265,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,66,True,,1.5080762969973425,,,70.0,11.0,0.0
discharge,2010-08-16 10:57:07,4,B0047,168,169,00169.csv,1.2213102850395667,,,619.9422222222222,67.40333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,67,False,64.0,1.5080762969973425,61.07,80.98,70.0,11.0,0.0
discharge,2010-08-16 16:33:48,4,B0047,172,173,00173.csv,1.2031062978889062,,,625.5536111111111,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,68,False,65.0,1.5080762969973425,60.16,79.78,70.0,11.0,0.0
discharge,2010-08-16 20:54:56,4,B0047,174,175,00175.csv,1.1897147112197684,,,629.9058333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,69,False,66.0,1.5080762969973425,59.49,78.89,70.0,11.0,0.0
discharge,2010-08-17 01:14:42,4,B0047,176,177,00177.csv,1.177422568842014,,,634.2352777777778,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,70,False,67.0,1.5080762969973425,58.87,78.07,70.0,11.0,0.0
discharge,2010-08-17 05:33:53,4,B0047,178,179,00179.csv,1.158443027293818,,,638.555,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,71,False,68.0,1.5080762969973425,57.92,76.82,70.0,11.0,0.0
discharge,2010-08-17 09:52:05,4,B0047,180,181,00181.csv,1.1567087516841796,,,642.8583333333333,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,72,False,69.0,1.5080762969973425,57.84,76.7,70.0,11.0,0.0
discharge,2010-07-21 15:00:35,4,B0048,0,369,00369.csv,1.6579955793677608,,,0.0,0.0,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,1,False,1.0,1.4989223343608031,82.9,110.61,70.0,12.0,11.0
discharge,2010-07-21 21:02:56,4,B0048,4,373,00373.csv,1.5076933476098775,,,6.039166666666667,0.5308333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,2,False,2.0,1.4989223343608031,75.38,100.59,70.0,12.0,10.0
discharge,2010-07-22 01:40:06,4,B0048,6,375,00375.csv,1.4989223343608031,,,10.658611111111112,3.0230555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,3,False,3.0,1.4989223343608031,74.95,100.0,70.0,12.0,9.0
discharge,2010-07-22 06:16:21,4,B0048,8,377,00377.csv,1.4782919502497789,,,15.262777777777778,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,4,False,4.0,1.4989223343608031,73.91,98.62,70.0,12.0,8.0
discharge,2010-07-22 10:51:48,4,B0048,10,379,00379.csv,1.461856891390611,,,19.85361111111111,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,5,False,5.0,1.4989223343608031,73.09,97.53,70.0,12.0,7.0
discharge,2010-07-22 15:26:29,4,B0048,12,381,00381.csv,1.4509592706473475,,,24.43166666666667,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,6,False,6.0,1.4989223343608031,72.55,96.8,70.0,12.0,6.0
discharge,2010-07-23 09:59:08,4,B0048,16,385,00385.csv,1.451746997147108,,,42.975833333333334,13.311944444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,7,False,7.0,1.4989223343608031,72.59,96.85,70.0,12.0,5.0
discharge,2010-07-23 15:44:51,4,B0048,20,389,00389.csv,1.444392866287476,,,48.73777777777778,0.5311111111111111,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,8,False,8.0,1.4989223343608031,72.22,96.36,70.0,12.0,4.0
discharge,2010-07-23 20:19:02,4,B0048,22,391,00391.csv,1.432738323965376,,,53.3075,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,9,False,9.0,1.4989223343608031,71.64,95.58,70.0,12.0,3.0
discharge,2010-07-24 00:52:14,4,B0048,24,393,00393.csv,1.417241201438662,,,57.86083333333333,3.0233333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,10,False,10.0,1.4989223343608031,70.86,94.55,70.0,12.0,2.0
discharge,2010-07-24 05:24:46,4,B0048,26,395,00395.csv,1.4057559944573452,,,62.403055555555554,3.0236111111111112,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,11,False,11.0,1.4989223343608031,70.29,93.78,70.0,12.0,1.0
discharge,2010-07-24 09:56:39,4,B0048,28,397,00397.csv,1.3902706269897065,,,66.93444444444444,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,12,False,12.0,1.4989223343608031,69.51,92.75,70.0,12.0,0.0
discharge,2010-07-27 16:12:05,4,B0048,32,401,00401.csv,1.4196659307880326,,,145.19166666666666,73.06972222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,13,False,13.0,1.4989223343608031,70.98,94.71,70.0,12.0,0.0
discharge,2010-07-27 21:56:24,4,B0048,36,405,00405.csv,1.4190563985232272,,,150.93027777777777,0.5313888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,14,False,14.0,1.4989223343608031,70.95,94.67,70.0,12.0,0.0
discharge,2010-07-28 02:29:37,4,B0048,38,407,00407.csv,1.404272356704056,,,155.48388888888888,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,15,False,15.0,1.4989223343608031,70.21,93.69,70.0,12.0,0.0
discharge,2010-07-28 07:01:57,4,B0048,40,409,00409.csv,1.3916140490958342,,,160.02277777777778,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,16,False,16.0,1.4989223343608031,69.58,92.84,70.0,12.0,0.0
discharge,2010-07-28 11:33:01,4,B0048,42,411,00411.csv,1.3749618350294734,,,164.54055555555556,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,17,False,17.0,1.4989223343608031,68.75,91.73,70.0,12.0,0.0
discharge,2010-07-28 16:03:39,4,B0048,44,413,00413.csv,1.3545155713071164,,,169.0511111111111,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,18,False,18.0,1.4989223343608031,67.73,90.37,70.0,12.0,0.0
discharge,2010-07-28 21:45:15,4,B0048,48,417,00417.csv,1.3440223073315984,,,174.74444444444444,0.5313888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,19,False,19.0,1.4989223343608031,67.2,89.67,70.0,12.0,0.0
discharge,2010-07-29 02:14:29,4,B0048,50,419,00419.csv,0.0,,,179.23166666666665,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,20,True,,1.4989223343608031,,,70.0,12.0,0.0
discharge,2010-07-29 05:57:18,4,B0048,52,421,00421.csv,1.372384475860572,,,182.9452777777778,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,21,False,20.0,1.4989223343608031,68.62,91.56,70.0,12.0,0.0
discharge,2010-07-29 10:29:29,4,B0048,54,423,00423.csv,1.318410575267441,,,187.48166666666665,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,22,False,21.0,1.4989223343608031,65.92,87.96,70.0,12.0,0.0
discharge,2010-07-29 14:57:39,4,B0048,56,425,00425.csv,1.3112727599578604,,,191.95111111111112,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,23,False,22.0,1.4989223343608031,65.56,87.48,70.0,12.0,0.0
discharge,2010-07-29 20:36:49,4,B0048,60,429,00429.csv,1.2970172419001187,,,197.6038888888889,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,24,False,23.0,1.4989223343608031,64.85,86.53,70.0,12.0,0.0
discharge,2010-07-30 01:03:48,4,B0048,62,431,00431.csv,1.2995219526631718,,,202.0536111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,25,False,24.0,1.4989223343608031,64.98,86.7,70.0,12.0,0.0
discharge,2010-07-30 05:30:13,4,B0048,64,433,00433.csv,1.2826154066729571,,,206.49388888888888,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,26,False,25.0,1.4989223343608031,64.13,85.57,70.0,12.0,0.0
discharge,2010-07-30 09:56:07,4,B0048,66,435,00435.csv,1.2752890152407,,,210.92555555555555,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,27,False,26.0,1.4989223343608031,63.76,85.08,70.0,12.0,0.0
discharge,2010-07-30 14:21:03,4,B0048,68,437,00437.csv,1.2735572473264072,,,215.3411111111111,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,28,False,27.0,1.4989223343608031,63.68,84.96,70.0,12.0,0.0
discharge,2010-07-30 19:57:28,4,B0048,72,441,00441.csv,1.2594114333938535,,,220.94805555555556,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,29,False,28.0,1.4989223343608031,62.97,84.02,70.0,12.0,0.0
discharge,2010-07-31 00:21:41,4,B0048,74,443,00443.csv,1.2631632585495876,,,225.35166666666666,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,30,False,29.0,1.4989223343608031,63.16,84.27,70.0,12.0,0.0
discharge,2010-07-31 04:45:24,4,B0048,76,445,00445.csv,1.2491717310136363,,,229.74694444444444,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,31,False,30.0,1.4989223343608031,62.46,83.34,70.0,12.0,0.0
discharge,2010-07-31 09:08:38,4,B0048,78,447,00447.csv,1.233984347835307,,,234.13416666666666,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,32,False,31.0,1.4989223343608031,61.7,82.32,70.0,12.0,0.0
discharge,2010-07-31 13:31:07,4,B0048,80,449,00449.csv,1.240031992028868,,,238.5088888888889,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,33,False,32.0,1.4989223343608031,62.0,82.73,70.0,12.0,0.0
discharge,2010-08-03 15:52:53,4,B0048,84,453,00453.csv,1.30370857198071,,,312.87166666666667,69.32833333333333,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,34,False,33.0,1.4989223343608031,65.19,86.98,70.0,12.0,0.0
discharge,2010-08-03 21:29:43,4,B0048,88,457,00457.csv,1.315055963470538,,,318.48555555555555,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,35,False,34.0,1.4989223343608031,65.75,87.73,70.0,12.0,0.0
discharge,2010-08-04 01:56:12,4,B0048,90,459,00459.csv,1.2888738300982074,,,322.9269444444444,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,36,False,35.0,1.4989223343608031,64.44,85.99,70.0,12.0,0.0
discharge,2010-08-04 06:20:57,4,B0048,92,461,00461.csv,1.2877137595885193,,,327.33944444444444,3.026111111111111,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,37,False,36.0,1.4989223343608031,64.39,85.91,70.0,12.0,0.0
discharge,2010-08-04 10:44:49,4,B0048,94,463,00463.csv,1.2673379985315465,,,331.7372222222222,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,38,False,37.0,1.4989223343608031,63.37,84.55,70.0,12.0,0.0
discharge,2010-08-04 15:07:58,4,B0048,96,465,00465.csv,1.250594345697306,,,336.12305555555554,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,39,False,38.0,1.4989223343608031,62.53,83.43,70.0,12.0,0.0
discharge,2010-08-04 20:41:59,4,B0048,100,469,00469.csv,1.2487131179395878,,,341.69,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,40,False,39.0,1.4989223343608031,62.44,83.31,70.0,12.0,0.0
discharge,2010-08-05 01:04:03,4,B0048,102,471,00471.csv,1.248002326082933,,,346.0577777777778,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,41,False,40.0,1.4989223343608031,62.4,83.26,70.0,12.0,0.0
discharge,2010-08-05 05:25:07,4,B0048,104,473,00473.csv,1.2300895244599586,,,350.4088888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,42,False,41.0,1.4989223343608031,61.5,82.06,70.0,12.0,0.0
discharge,2010-08-05 09:45:36,4,B0048,106,475,00475.csv,1.2244197121500937,,,354.7502777777778,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,43,False,42.0,1.4989223343608031,61.22,81.69,70.0,12.0,0.0
discharge,2010-08-05 14:05:44,4,B0048,108,477,00477.csv,1.2186682845116386,,,359.0858333333333,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,44,False,43.0,1.4989223343608031,60.93,81.3,70.0,12.0,0.0
discharge,2010-08-05 19:37:08,4,B0048,112,481,00481.csv,1.2037865236033616,,,364.6091666666667,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,45,False,44.0,1.4989223343608031,60.19,80.31,70.0,12.0,0.0
discharge,2010-08-05 23:56:22,4,B0048,114,483,00483.csv,1.1947642300832226,,,368.9297222222222,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,46,False,45.0,1.4989223343608031,59.74,79.71,70.0,12.0,0.0
discharge,2010-08-06 04:15:03,4,B0048,116,485,00485.csv,1.2052091893871495,,,373.24111111111114,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,47,False,46.0,1.4989223343608031,60.26,80.41,70.0,12.0,0.0
discharge,2010-08-06 08:33:24,4,B0048,118,487,00487.csv,1.1955746593628465,,,377.5469444444444,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,48,False,47.0,1.4989223343608031,59.78,79.76,70.0,12.0,0.0
discharge,2010-08-06 12:51:21,4,B0048,120,489,00489.csv,1.1888497102149884,,,381.8461111111111,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,49,False,48.0,1.4989223343608031,59.44,79.31,70.0,12.0,0.0
discharge,2010-08-06 18:20:37,4,B0048,124,493,00493.csv,1.1915605250807406,,,387.3338888888889,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,50,False,49.0,1.4989223343608031,59.58,79.49,70.0,12.0,0.0
discharge,2010-08-06 22:37:51,4,B0048,126,495,00495.csv,1.1726587153109655,,,391.62111111111113,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,51,False,50.0,1.4989223343608031,58.63,78.23,70.0,12.0,0.0
discharge,2010-08-07 02:54:46,4,B0048,128,497,00497.csv,1.1841133872494156,,,395.90305555555557,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,52,False,51.0,1.4989223343608031,59.21,79.0,70.0,12.0,0.0
discharge,2010-08-07 07:11:08,4,B0048,130,499,00499.csv,1.1576825122317769,,,400.17583333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,53,False,52.0,1.4989223343608031,57.88,77.23,70.0,12.0,0.0
discharge,2010-08-07 11:26:50,4,B0048,132,501,00501.csv,0.0,,,404.4375,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,54,True,,1.4989223343608031,,,70.0,12.0,0.0
discharge,2010-08-10 15:39:28,4,B0048,136,505,00505.csv,1.259355851168598,,,480.6480555555556,71.49305555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,55,False,53.0,1.4989223343608031,62.97,84.02,70.0,12.0,0.0
discharge,2010-08-10 21:13:49,4,B0048,140,509,00509.csv,1.265883375278026,,,486.22055555555556,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,56,False,54.0,1.4989223343608031,63.29,84.45,70.0,12.0,0.0
discharge,2010-08-11 01:35:02,4,B0048,142,511,00511.csv,1.247259867318412,,,490.57416666666666,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,57,False,55.0,1.4989223343608031,62.36,83.21,70.0,12.0,0.0
discharge,2010-08-11 05:54:59,4,B0048,144,513,00513.csv,1.232808747256218,,,494.9066666666667,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,58,False,56.0,1.4989223343608031,61.64,82.25,70.0,12.0,0.0
discharge,2010-08-11 10:14:04,4,B0048,146,515,00515.csv,1.2319592783041904,,,499.2247222222222,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,59,False,57.0,1.4989223343608031,61.6,82.19,70.0,12.0,0.0
discharge,2010-08-11 14:32:46,4,B0048,148,517,00517.csv,1.220785786262778,,,503.5363888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,60,False,58.0,1.4989223343608031,61.04,81.44,70.0,12.0,0.0
discharge,2010-08-12 12:34:22,4,B0048,152,521,00521.csv,1.2275441303266783,,,525.5630555555556,17.060555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,61,False,59.0,1.4989223343608031,61.38,81.9,70.0,12.0,0.0
discharge,2010-08-12 18:04:47,4,B0048,156,525,00525.csv,1.2386788414290355,,,531.07,0.5325,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,62,False,60.0,1.4989223343608031,61.93,82.64,70.0,12.0,0.0
discharge,2010-08-12 22:24:12,4,B0048,158,527,00527.csv,1.2283577755407058,,,535.3936111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,63,False,61.0,1.4989223343608031,61.42,81.95,70.0,12.0,0.0
discharge,2010-08-13 02:42:32,4,B0048,160,529,00529.csv,1.2095481507570451,,,539.6991666666667,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,64,False,62.0,1.4989223343608031,60.48,80.69,70.0,12.0,0.0
discharge,2010-08-13 06:59:39,4,B0048,162,531,00531.csv,1.2082142070681048,,,543.9844444444444,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,65,False,63.0,1.4989223343608031,60.41,80.61,70.0,12.0,0.0
discharge,2010-08-13 11:16:29,4,B0048,164,533,00533.csv,0.0,,,548.265,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,66,True,,1.4989223343608031,,,70.0,12.0,0.0
discharge,2010-08-16 10:57:07,4,B0048,168,537,00537.csv,1.2998734542832149,,,619.9422222222222,67.40333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,67,False,64.0,1.4989223343608031,64.99,86.72,70.0,12.0,0.0
discharge,2010-08-16 16:33:48,4,B0048,172,541,00541.csv,1.2691220651743778,,,625.5536111111111,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,68,False,65.0,1.4989223343608031,63.46,84.67,70.0,12.0,0.0
discharge,2010-08-16 20:54:56,4,B0048,174,543,00543.csv,1.2555144634690785,,,629.9058333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,69,False,66.0,1.4989223343608031,62.78,83.76,70.0,12.0,0.0
discharge,2010-08-17 01:14:42,4,B0048,176,545,00545.csv,1.2519876926897655,,,634.2352777777778,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,70,False,67.0,1.4989223343608031,62.6,83.53,70.0,12.0,0.0
discharge,2010-08-17 05:33:53,4,B0048,178,547,00547.csv,1.2374982003019996,,,638.555,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,71,False,68.0,1.4989223343608031,61.87,82.56,70.0,12.0,0.0
discharge,2010-08-17 09:52:05,4,B0048,180,549,00549.csv,1.2231273969878986,,,642.8583333333333,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,72,False,69.0,1.4989223343608031,61.16,81.6,70.0,12.0,0.0
