type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,group,end_reason,analysis_role,impedance_cycle_no
impedance,2008-05-13 08:52:05,24,B0006,377,4882,04882.csv,,0.0736309507218721,0.0987207477814379,A,EOL,main,164
impedance,2008-05-13 10:15:02,24,B0006,379,4884,04884.csv,,0.0725869885678824,0.0942767204381327,A,EOL,main,165
impedance,2008-05-13 13:48:25,24,B0006,381,4886,04886.csv,,0.0748372029552812,0.098555954977838,A,EOL,main,166
impedance,2008-05-13 15:11:42,24,B0006,383,4888,04888.csv,,0.072310626531037,0.0943737869483911,A,EOL,main,167
impedance,2008-05-13 18:32:21,24,B0006,385,4890,04890.csv,,0.0742288068586881,0.0979458341330775,A,EOL,main,168
impedance,2008-05-13 19:55:29,24,B0006,387,4892,04892.csv,,0.071856607129425,0.0937632344019343,A,EOL,main,169
impedance,2008-05-13 23:27:26,24,B0006,389,4894,04894.csv,,0.0735926288328927,0.0979426342024937,A,EOL,main,170
impedance,2008-05-14 00:50:35,24,B0006,391,4896,04896.csv,,0.073555303387968,0.0948149354989371,A,EOL,main,171
impedance,2008-05-14 04:23:57,24,B0006,393,4898,04898.csv,,0.074289615413661,0.0978280397199374,A,EOL,main,172
impedance,2008-05-14 05:46:58,24,B0006,395,4900,04900.csv,,0.073777422338843,0.0955076196879902,A,EOL,main,173
impedance,2008-05-14 09:20:22,24,B0006,397,4902,04902.csv,,0.0743624728927986,0.100297485432866,A,EOL,main,174
impedance,2008-05-14 10:43:12,24,B0006,399,4904,04904.csv,,0.0728089366752745,0.0946682535351397,A,EOL,main,175
impedance,2008-05-14 14:03:22,24,B0006,401,4906,04906.csv,,0.0730881915550062,0.1002855268895236,A,EOL,main,176
impedance,2008-05-14 15:26:13,24,B0006,403,4908,04908.csv,,0.0742398839736073,0.0945585184436065,A,EOL,main,177
impedance,2008-05-14 18:59:38,24,B0006,405,4910,04910.csv,,0.0739056595619962,0.1003482635430065,A,EOL,main,178
impedance,2008-05-14 20:22:30,24,B0006,407,4912,04912.csv,,0.0735125105338888,0.0945592832874169,A,EOL,main,179
impedance,2008-05-14 23:55:55,24,B0006,409,4914,04914.csv,,0.0740648635028462,0.0990365839748105,A,EOL,main,180
impedance,2008-05-15 01:18:37,24,B0006,411,4916,04916.csv,,0.0729076777814342,0.095001668805066,A,EOL,main,181
impedance,2008-05-15 04:52:04,24,B0006,413,4918,04918.csv,,0.0743406664800701,0.1006790823074739,A,EOL,main,182
impedance,2008-05-15 06:14:38,24,B0006,415,4920,04920.csv,,0.072763514419845,0.0952721862664049,A,EOL,main,183
impedance,2008-05-15 09:48:03,24,B0006,417,4922,04922.csv,,0.0749835856113319,0.1003809603504959,A,EOL,main,184
impedance,2008-05-15 11:10:28,24,B0006,419,4924,04924.csv,,0.0728090445805321,0.0941746989624938,A,EOL,main,185
impedance,2008-05-15 14:38:58,24,B0006,421,4926,04926.csv,,0.0736342258024834,0.1003434135011964,A,EOL,main,186
impedance,2008-05-15 16:01:23,24,B0006,423,4928,04928.csv,,0.0736621678183104,0.0940125272990389,A,EOL,main,187
impedance,2008-05-15 19:24:46,24,B0006,425,4930,04930.csv,,0.074956546385791,0.0986748779007716,A,EOL,main,188
impedance,2008-05-15 20:47:12,24,B0006,427,4932,04932.csv,,0.0730047321568974,0.0948841918356507,A,EOL,main,189
impedance,2008-05-16 00:09:33,24,B0006,429,4934,04934.csv,,0.075132937700244,0.0998851845039756,A,EOL,main,190
impedance,2008-05-16 22:28:31,24,B0006,433,4938,04938.csv,,0.074564153588004,0.0946551303824129,A,EOL,main,191
impedance,2008-05-17 02:00:12,24,B0006,435,4940,04940.csv,,0.07592804413673,0.100329706643873,A,EOL,main,192
impedance,2008-05-17 03:22:47,24,B0006,437,4942,04942.csv,,0.0734330736723255,0.0949646124876326,A,EOL,main,193
impedance,2008-05-17 06:53:18,24,B0006,439,4944,04944.csv,,0.0755087178512928,0.1011607325689791,A,EOL,main,194
impedance,2008-05-17 08:15:45,24,B0006,441,4946,04946.csv,,0.0740168369586819,0.0959851488317173,A,EOL,main,195
impedance,2008-05-17 11:49:14,24,B0006,443,4948,04948.csv,,0.074609599632536,0.1014589241819508,A,EOL,main,196
impedance,2008-05-17 13:11:30,24,B0006,445,4950,04950.csv,,0.0739246206061328,0.095969907601378,A,EOL,main,197
impedance,2008-05-17 16:43:35,24,B0006,447,4952,04952.csv,,0.0748796033565115,0.100603352458913,A,EOL,main,198
impedance,2008-05-17 18:05:53,24,B0006,449,4954,04954.csv,,0.0735043961241255,0.0961201525757358,A,EOL,main,199
impedance,2008-05-17 21:38:49,24,B0006,451,4956,04956.csv,,0.0752806088000432,0.1025451876366216,A,EOL,main,200
impedance,2008-05-17 23:00:48,24,B0006,453,4958,04958.csv,,0.0726420827635309,0.0953411328199204,A,EOL,main,201
impedance,2008-05-18 02:33:17,24,B0006,455,4960,04960.csv,,0.0749955637416601,0.1013873791642721,A,EOL,main,202
impedance,2008-05-18 03:55:17,24,B0006,457,4962,04962.csv,,0.0731199997766419,0.0959231175033457,A,EOL,main,203
impedance,2008-05-18 07:28:48,24,B0006,459,4964,04964.csv,,0.076358571154978,0.1014317733775896,A,EOL,main,204
impedance,2008-05-18 08:50:48,24,B0006,461,4966,04966.csv,,0.0735277342781379,0.0972297114773837,A,EOL,main,205
impedance,2008-05-18 12:12:46,24,B0006,463,4968,04968.csv,,0.0747768653278466,0.1028088756204259,A,EOL,main,206
impedance,2008-05-18 13:34:37,24,B0006,465,4970,04970.csv,,0.0736522136634432,0.096239490466013,A,EOL,main,207
impedance,2008-05-18 17:04:27,24,B0006,467,4972,04972.csv,,0.0760112912097401,0.1020749534936402,A,EOL,main,208
impedance,2008-05-18 18:26:10,24,B0006,469,4974,04974.csv,,0.0738708282490051,0.096423110089212,A,EOL,main,209
impedance,2008-05-18 21:59:40,24,B0006,471,4976,04976.csv,,0.0763233749345986,0.1024320211016061,A,EOL,main,210
impedance,2008-05-18 23:21:28,24,B0006,473,4978,04978.csv,,0.0735718190242976,0.0975905935155193,A,EOL,main,211
impedance,2008-05-19 02:55:02,24,B0006,475,4980,04980.csv,,0.0749954456773232,0.10259630569279,A,EOL,main,212
impedance,2008-05-19 04:16:50,24,B0006,477,4982,04982.csv,,0.0745769219953742,0.098332863281485,A,EOL,main,213
impedance,2008-05-19 07:49:12,24,B0006,479,4984,04984.csv,,0.0765591070024926,0.1030180047578761,A,EOL,main,214
impedance,2008-05-20 02:06:32,24,B0006,485,4990,04990.csv,,0.0734853424457562,0.0972150788155859,A,EOL,main,215
impedance,2008-05-20 05:40:03,24,B0006,487,4992,04992.csv,,0.0762781646871569,0.102092852503947,A,EOL,main,216
impedance,2008-05-20 07:01:47,24,B0006,489,4994,04994.csv,,0.0720079823151196,0.0946722162175674,A,EOL,main,217
impedance,2008-05-20 10:35:19,24,B0006,491,4996,04996.csv,,0.0762810507777764,0.1012304992482019,A,EOL,main,218
impedance,2008-05-20 11:56:55,24,B0006,493,4998,04998.csv,,0.0734085380163821,0.0964681790406408,A,EOL,main,219
impedance,2008-05-20 15:25:23,24,B0006,495,5000,05000.csv,,0.0755914955823986,0.1017004816081313,A,EOL,main,220
impedance,2008-05-20 16:46:59,24,B0006,497,5002,05002.csv,,0.0736897562967922,0.0970367848374556,A,EOL,main,221
impedance,2008-05-20 20:18:35,24,B0006,499,5004,05004.csv,,0.0743692695675501,0.1019511695754428,A,EOL,main,222
impedance,2008-05-20 21:40:11,24,B0006,501,5006,05006.csv,,0.0725182411846504,0.0946559117906342,A,EOL,main,223
impedance,2008-05-21 01:07:35,24,B0006,503,5008,05008.csv,,0.0755494638326417,0.1033905552179119,A,EOL,main,224
impedance,2008-05-21 02:29:02,24,B0006,505,5010,05010.csv,,0.0738301476282366,0.0977088268934775,A,EOL,main,225
impedance,2008-05-21 05:52:23,24,B0006,507,5012,05012.csv,,0.0754378091325998,0.1019022250061564,A,EOL,main,226
impedance,2008-05-21 07:13:41,24,B0006,509,5014,05014.csv,,0.0732956202125307,0.0970109750712344,A,EOL,main,227
impedance,2008-05-21 10:46:01,24,B0006,511,5016,05016.csv,,0.0752830478385875,0.1021279987143925,A,EOL,main,228
impedance,2008-05-21 12:07:20,24,B0006,513,5018,05018.csv,,0.073587004234361,0.0984700686918705,A,EOL,main,229
impedance,2008-05-21 15:38:16,24,B0006,515,5020,05020.csv,,0.0750426584630513,0.1023480972991154,A,EOL,main,230
impedance,2008-05-21 16:59:36,24,B0006,517,5022,05022.csv,,0.0729983024606451,0.0967480458839989,A,EOL,main,231
impedance,2008-05-21 20:30:05,24,B0006,519,5024,05024.csv,,0.0749308327002681,0.103165304469953,A,EOL,main,232
impedance,2008-05-21 21:51:16,24,B0006,521,5026,05026.csv,,0.0731767144876588,0.0978900633513116,A,EOL,main,233
impedance,2008-05-22 01:10:54,24,B0006,523,5028,05028.csv,,0.0755591813837829,0.1017155778229261,A,EOL,main,234
impedance,2008-05-22 02:32:06,24,B0006,525,5030,05030.csv,,0.0733067175756631,0.098672037003231,A,EOL,main,235
impedance,2008-05-22 06:00:35,24,B0006,527,5032,05032.csv,,0.07529135855581,0.1039905059221312,A,EOL,main,236
impedance,2008-05-22 07:21:37,24,B0006,529,5034,05034.csv,,0.0738149744632619,0.0996671713392194,A,EOL,main,237
impedance,2008-05-22 10:51:17,24,B0006,531,5036,05036.csv,,0.0769588874531759,0.1027814179991246,A,EOL,main,238
impedance,2008-05-22 12:12:19,24,B0006,533,5038,05038.csv,,0.0749168340838373,0.0974091312159428,A,EOL,main,239
impedance,2008-05-22 15:45:53,24,B0006,535,5040,05040.csv,,0.0758245422515517,0.1041063706998522,A,EOL,main,240
impedance,2008-05-22 17:06:57,24,B0006,537,5042,05042.csv,,0.0731973306789386,0.0986378767270153,A,EOL,main,241
impedance,2008-05-22 20:27:44,24,B0006,539,5044,05044.csv,,0.0759119158447739,0.1049438515440013,A,EOL,main,242
impedance,2008-05-22 21:48:39,24,B0006,541,5046,05046.csv,,0.0741238796957194,0.0984676098870169,A,EOL,main,243
impedance,2008-05-23 11:41:10,24,B0006,543,5048,05048.csv,,0.0762929715531933,0.1064712631533319,A,EOL,main,244
impedance,2008-05-23 13:02:15,24,B0006,545,5050,05050.csv,,0.0744494476629702,0.0976349035137695,A,EOL,main,245
impedance,2008-05-23 21:03:54,24,B0006,548,5053,05053.csv,,0.0742980197609937,0.0972724969962096,A,EOL,main,246
impedance,2008-05-24 00:37:15,24,B0006,550,5055,05055.csv,,0.0752876188558989,0.1013128184675522,A,EOL,main,247
impedance,2008-05-24 01:58:28,24,B0006,552,5057,05057.csv,,0.0732641449429155,0.0948578803057855,A,EOL,main,248
impedance,2008-05-24 05:28:14,24,B0006,554,5059,05059.csv,,0.0752509146509656,0.1026311415061905,A,EOL,main,249
impedance,2008-05-24 06:49:19,24,B0006,556,5061,05061.csv,,0.0729533859483913,0.0970917153562493,A,EOL,main,250
impedance,2008-05-24 10:10:44,24,B0006,558,5063,05063.csv,,0.0757955584221838,0.1033762243070195,A,EOL,main,251
impedance,2008-05-24 11:31:49,24,B0006,560,5065,05065.csv,,0.0722998993167301,0.0972685161715672,A,EOL,main,252
impedance,2008-05-24 14:59:04,24,B0006,562,5067,05067.csv,,0.0763431463339071,0.104593793917714,A,EOL,main,253
impedance,2008-05-24 16:20:01,24,B0006,564,5069,05069.csv,,0.0720819344505843,0.0963275273086972,A,EOL,main,254
impedance,2008-05-24 19:49:07,24,B0006,566,5071,05071.csv,,0.0754857475272783,0.1041567019889631,A,EOL,main,255
impedance,2008-05-24 21:10:04,24,B0006,568,5073,05073.csv,,0.074020498261262,0.0992152943663302,A,EOL,main,256
impedance,2008-05-25 00:34:43,24,B0006,570,5075,05075.csv,,0.075678173941146,0.1049894160585908,A,EOL,main,257
impedance,2008-05-25 01:55:30,24,B0006,572,5077,05077.csv,,0.074519020704208,0.097222414755428,A,EOL,main,258
impedance,2008-05-25 05:25:11,24,B0006,574,5079,05079.csv,,0.0763973061822181,0.1062555849514584,A,EOL,main,259
impedance,2008-05-25 06:45:59,24,B0006,576,5081,05081.csv,,0.0742401898235231,0.0980457597288729,A,EOL,main,260
impedance,2008-05-25 10:19:30,24,B0006,578,5083,05083.csv,,0.0755408955239052,0.1032519942992523,A,EOL,main,261
impedance,2008-05-25 11:40:09,24,B0006,580,5085,05085.csv,,0.0751269930267548,0.0976015207267083,A,EOL,main,262
impedance,2008-05-25 15:05:01,24,B0006,582,5087,05087.csv,,0.0775855591124683,0.1047311376075346,A,EOL,main,263
impedance,2008-05-25 16:25:42,24,B0006,584,5089,05089.csv,,0.0730030471857442,0.0998612145340232,A,EOL,main,264
impedance,2008-05-25 19:50:54,24,B0006,586,5091,05091.csv,,0.0791409953998212,0.1041059746959914,A,EOL,main,265
impedance,2008-05-25 21:11:31,24,B0006,588,5093,05093.csv,,0.0733791162898153,0.1001243987004642,A,EOL,main,266
impedance,2008-05-26 00:40:52,24,B0006,590,5095,05095.csv,,0.0770348037702638,0.1043025357256912,A,EOL,main,267
impedance,2008-05-26 02:01:29,24,B0006,592,5097,05097.csv,,0.0740063873774855,0.10058214210272,A,EOL,main,268
impedance,2008-05-26 05:28:58,24,B0006,594,5099,05099.csv,,0.0755865731223018,0.1054502286771071,A,EOL,main,269
impedance,2008-05-26 06:49:35,24,B0006,596,5101,05101.csv,,0.0744573130487284,0.0977176529227598,A,EOL,main,270
impedance,2008-05-26 10:12:28,24,B0006,598,5103,05103.csv,,0.0768002402725307,0.1050583889524579,A,EOL,main,271
impedance,2008-05-26 11:32:56,24,B0006,600,5105,05105.csv,,0.0740496189576683,0.100042653155579,A,EOL,main,272
impedance,2008-05-26 14:58:33,24,B0006,602,5107,05107.csv,,0.0777337947396853,0.1055258410926404,A,EOL,main,273
impedance,2008-05-26 16:19:02,24,B0006,604,5109,05109.csv,,0.0734535667268147,0.0995843341983424,A,EOL,main,274
impedance,2008-05-26 19:48:54,24,B0006,606,5111,05111.csv,,0.0764975846096731,0.1066836025369429,A,EOL,main,275
impedance,2008-05-26 21:09:22,24,B0006,608,5113,05113.csv,,0.0742918120791737,0.1014577067356365,A,EOL,main,276
impedance,2008-05-27 00:27:55,24,B0006,610,5115,05115.csv,,0.076934450861607,0.1058981228130979,A,EOL,main,277
impedance,2008-05-27 21:34:28,24,B0006,614,5119,05119.csv,,0.0735893678798284,0.0999947402618141,A,EOL,main,278
impedance,2008-04-18 20:55:29,24,B0007,40,5777,05777.csv,,0.0381681360994608,0.0615809457422944,A,EOL,main,1
impedance,2008-04-18 22:39:16,24,B0007,42,5779,05779.csv,,0.0423522002551147,0.0794620574429885,A,EOL,main,2
impedance,2008-04-19 02:14:27,24,B0007,44,5781,05781.csv,,0.0397131229201359,0.0618065433968296,A,EOL,main,3
impedance,2008-04-19 03:57:24,24,B0007,46,5783,05783.csv,,0.0417192823930559,0.080850992535227,A,EOL,main,4
impedance,2008-04-19 07:32:33,24,B0007,48,5785,05785.csv,,0.0384014639910651,0.0610013038468072,A,EOL,main,5
impedance,2008-04-19 09:15:10,24,B0007,50,5787,05787.csv,,0.0417255432887453,0.0732425237282777,A,EOL,main,6
impedance,2008-04-19 12:47:00,24,B0007,52,5789,05789.csv,,0.0371051772037323,0.0600756510818989,A,EOL,main,7
impedance,2008-04-19 14:28:58,24,B0007,54,5791,05791.csv,,0.0399295235052935,0.0775254899698734,A,EOL,main,8
impedance,2008-04-19 18:12:47,24,B0007,56,5793,05793.csv,,0.0378339460339389,0.061293760421866,A,EOL,main,9
impedance,2008-04-19 19:55:05,24,B0007,58,5795,05795.csv,,0.0408682807687173,0.0768386955289876,A,EOL,main,10
impedance,2008-04-19 23:27:13,24,B0007,60,5797,05797.csv,,0.0375204254053658,0.0600731341862481,A,EOL,main,11
impedance,2008-04-20 01:08:11,24,B0007,62,5799,05799.csv,,0.0416986565608095,0.0720729677827527,A,EOL,main,12
impedance,2008-04-20 04:39:59,24,B0007,64,5801,05801.csv,,0.0373972713715067,0.0612330724542185,A,EOL,main,13
impedance,2008-04-20 06:20:57,24,B0007,66,5803,05803.csv,,0.03998676920342,0.073636743638268,A,EOL,main,14
impedance,2008-04-20 10:01:46,24,B0007,68,5805,05805.csv,,0.0359196800988642,0.0605706911170167,A,EOL,main,15
impedance,2008-04-20 11:42:26,24,B0007,70,5807,05807.csv,,0.0414682491473606,0.0695430380174996,A,EOL,main,16
impedance,2008-04-20 15:22:22,24,B0007,72,5809,05809.csv,,0.0373857989211497,0.0613173760292053,A,EOL,main,17
impedance,2008-04-20 17:03:01,24,B0007,74,5811,05811.csv,,0.0409105369508414,0.0697381318114343,A,EOL,main,18
impedance,2008-04-20 20:35:56,24,B0007,76,5813,05813.csv,,0.0378905884196738,0.06032875855026,A,EOL,main,19
impedance,2008-04-20 22:16:35,24,B0007,78,5815,05815.csv,,0.0400972488595749,0.0728814519781134,A,EOL,main,20
impedance,2008-04-21 02:00:19,24,B0007,80,5817,05817.csv,,0.0371572295753325,0.061034792696747,A,EOL,main,21
impedance,2008-04-21 03:26:58,24,B0007,82,5819,05819.csv,,0.0411920195586732,0.0684835665334699,A,EOL,main,22
impedance,2008-04-22 16:33:03,24,B0007,86,5823,05823.csv,,0.0410566964664513,0.070659971332503,A,EOL,main,23
impedance,2008-04-22 19:54:32,24,B0007,88,5825,05825.csv,,0.0417594054145559,0.0644560882097745,A,EOL,main,24
impedance,2008-04-22 21:24:34,24,B0007,90,5827,05827.csv,,0.0411945977368719,0.0702209554283169,A,EOL,main,25
impedance,2008-04-23 00:46:24,24,B0007,92,5829,05829.csv,,0.0423270479862688,0.0641415094761317,A,EOL,main,26
impedance,2008-04-23 02:16:08,24,B0007,94,5831,05831.csv,,0.0399687402296661,0.0681247411969717,A,EOL,main,27
impedance,2008-04-23 05:46:32,24,B0007,96,5833,05833.csv,,0.0396728639829912,0.0633375503455221,A,EOL,main,28
impedance,2008-04-23 07:16:07,24,B0007,98,5835,05835.csv,,0.0397941078897817,0.0687794553615811,A,EOL,main,29
impedance,2008-04-23 10:36:13,24,B0007,100,5837,05837.csv,,0.0404653672528573,0.0639722520595072,A,EOL,main,30
impedance,2008-04-23 12:05:30,24,B0007,102,5839,05839.csv,,0.0409390182419528,0.066752230847743,A,EOL,main,31
impedance,2008-04-23 15:34:37,24,B0007,104,5841,05841.csv,,0.0408309954459878,0.0629222353152032,A,EOL,main,32
impedance,2008-04-23 17:03:55,24,B0007,106,5843,05843.csv,,0.0410673635657293,0.0662850303940424,A,EOL,main,33
impedance,2008-04-23 20:31:10,24,B0007,108,5845,05845.csv,,0.0407870122998766,0.0633885849281959,A,EOL,main,34
impedance,2008-04-23 22:00:19,24,B0007,110,5847,05847.csv,,0.0416617088948181,0.0681635775867941,A,EOL,main,35
impedance,2008-04-24 01:19:46,24,B0007,112,5849,05849.csv,,0.0398173593963539,0.0644668961248353,A,EOL,main,36
impedance,2008-04-24 02:48:35,24,B0007,114,5851,05851.csv,,0.040333531003242,0.0655202226224431,A,EOL,main,37
impedance,2008-04-24 06:18:12,24,B0007,116,5853,05853.csv,,0.0387909877017732,0.0628098792567102,A,EOL,main,38
impedance,2008-04-24 07:46:53,24,B0007,118,5855,05855.csv,,0.0398003209462579,0.0650132948726055,A,EOL,main,39
impedance,2008-04-24 11:17:36,24,B0007,120,5857,05857.csv,,0.0413584990216644,0.0640930962913017,A,EOL,main,40
impedance,2008-04-24 12:46:08,24,B0007,122,5859,05859.csv,,0.0406816138028831,0.0648020284566245,A,EOL,main,41
impedance,2008-04-24 16:14:07,24,B0007,124,5861,05861.csv,,0.0419881321640878,0.0629074367397784,A,EOL,main,42
impedance,2008-04-24 17:42:40,24,B0007,126,5863,05863.csv,,0.0406917627667531,0.0640322479984789,A,EOL,main,43
impedance,2008-04-24 21:06:22,24,B0007,128,5865,05865.csv,,0.0410635565050997,0.0618301881415941,A,EOL,main,44
impedance,2008-04-24 22:34:45,24,B0007,130,5867,05867.csv,,0.0403611204287398,0.0635918173001047,A,EOL,main,45
impedance,2008-04-25 01:57:07,24,B0007,132,5869,05869.csv,,0.0397095688006817,0.0630831687308314,A,EOL,main,46
impedance,2008-04-25 21:00:31,24,B0007,136,5873,05873.csv,,0.0472502048042168,0.0727258609104947,A,EOL,main,47
impedance,2008-04-26 00:32:46,24,B0007,138,5875,05875.csv,,0.0465886984598843,0.0693869640088942,A,EOL,main,48
impedance,2008-04-26 02:00:52,24,B0007,140,5877,05877.csv,,0.0461653517460827,0.0714051625047609,A,EOL,main,49
impedance,2008-04-26 05:25:46,24,B0007,142,5879,05879.csv,,0.0450589668472443,0.0692805173920436,A,EOL,main,50
impedance,2008-04-26 06:53:34,24,B0007,144,5881,05881.csv,,0.0458839732229062,0.0692600719668959,A,EOL,main,51
impedance,2008-04-26 10:26:36,24,B0007,146,5883,05883.csv,,0.0458138476522787,0.0696653302556868,A,EOL,main,52
impedance,2008-04-29 13:12:54,24,B0007,150,5887,05887.csv,,0.0492214577894399,0.0713426382157518,A,EOL,main,53
impedance,2008-04-29 16:33:38,24,B0007,152,5889,05889.csv,,0.0488865538215203,0.0696851437062246,A,EOL,main,54
impedance,2008-04-29 18:02:21,24,B0007,154,5891,05891.csv,,0.0483951365393567,0.0713515950419545,A,EOL,main,55
impedance,2008-04-29 21:28:15,24,B0007,156,5893,05893.csv,,0.0480552218263486,0.0698864194438785,A,EOL,main,56
impedance,2008-04-29 22:56:30,24,B0007,158,5895,05895.csv,,0.0488006065070867,0.0705515825581293,A,EOL,main,57
impedance,2008-04-30 02:12:05,24,B0007,160,5897,05897.csv,,0.047509200748586,0.0703725401221073,A,EOL,main,58
impedance,2008-04-30 03:40:03,24,B0007,162,5899,05899.csv,,0.0477710078046238,0.0707118257849502,A,EOL,main,59
impedance,2008-04-30 07:09:52,24,B0007,164,5901,05901.csv,,0.0481799142983664,0.0704800798689803,A,EOL,main,60
impedance,2008-04-30 08:37:42,24,B0007,166,5903,05903.csv,,0.0480709471642284,0.0716849617062179,A,EOL,main,61
impedance,2008-04-30 11:56:59,24,B0007,168,5905,05905.csv,,0.0485324073582465,0.0703495236965677,A,EOL,main,62
impedance,2008-04-30 13:24:39,24,B0007,170,5907,05907.csv,,0.0481292571231776,0.071036228996812,A,EOL,main,63
impedance,2008-04-30 16:48:25,24,B0007,172,5909,05909.csv,,0.0497462553640585,0.0709596027580753,A,EOL,main,64
impedance,2008-04-30 18:16:07,24,B0007,174,5911,05911.csv,,0.0490535009286065,0.0716505512430741,A,EOL,main,65
impedance,2008-04-30 21:43:03,24,B0007,176,5913,05913.csv,,0.0498936282124914,0.0698875047977575,A,EOL,main,66
impedance,2008-04-30 23:10:36,24,B0007,178,5915,05915.csv,,0.0477138508673141,0.0710486101468807,A,EOL,main,67
impedance,2008-05-01 02:43:42,24,B0007,180,5917,05917.csv,,0.0476209330618886,0.0695963747092475,A,EOL,main,68
impedance,2008-05-01 04:11:07,24,B0007,182,5919,05919.csv,,0.0479939825459855,0.0715534002029716,A,EOL,main,69
impedance,2008-05-01 07:44:12,24,B0007,184,5921,05921.csv,,0.0464799621281034,0.0710980516940997,A,EOL,main,70
impedance,2008-05-01 09:11:27,24,B0007,186,5923,05923.csv,,0.047438380107813,0.0701160181523954,A,EOL,main,71
impedance,2008-05-01 12:42:34,24,B0007,188,5925,05925.csv,,0.047969250311316,0.0708925113800405,A,EOL,main,72
impedance,2008-05-01 14:09:50,24,B0007,190,5927,05927.csv,,0.0489922206676411,0.0704081490005847,A,EOL,main,73
impedance,2008-05-01 17:39:20,24,B0007,192,5929,05929.csv,,0.048225418155885,0.0709769157630702,A,EOL,main,74
impedance,2008-05-01 19:06:26,24,B0007,194,5931,05931.csv,,0.048214700566631,0.0696168720375489,A,EOL,main,75
impedance,2008-05-01 22:38:24,24,B0007,196,5933,05933.csv,,0.0490895503628693,0.0702287371303744,A,EOL,main,76
impedance,2008-05-02 00:05:31,24,B0007,198,5935,05935.csv,,0.0479129725184779,0.0694812017142837,A,EOL,main,77
impedance,2008-05-02 03:21:43,24,B0007,200,5937,05937.csv,,0.0488174139240195,0.0718940740392593,A,EOL,main,78
impedance,2008-05-02 04:48:33,24,B0007,202,5939,05939.csv,,0.0476104078872702,0.0703612147830665,A,EOL,main,79
impedance,2008-05-02 08:12:49,24,B0007,204,5941,05941.csv,,0.0488921950725171,0.0701260512880205,A,EOL,main,80
impedance,2008-05-02 09:39:40,24,B0007,206,5943,05943.csv,,0.0483472377139637,0.0702995301403617,A,EOL,main,81
impedance,2008-05-02 13:11:13,24,B0007,208,5945,05945.csv,,0.0474232187307728,0.0690776187517649,A,EOL,main,82
impedance,2008-05-02 14:37:55,24,B0007,210,5947,05947.csv,,0.050111225517516,0.0696007325489996,A,EOL,main,83
impedance,2008-05-02 18:11:03,24,B0007,212,5949,05949.csv,,0.0484604377549353,0.0708375336017697,A,EOL,main,84
impedance,2008-05-03 00:18:59,24,B0007,216,5953,05953.csv,,0.0487452841684927,0.0724894748097682,A,EOL,main,85
impedance,2008-05-03 03:41:16,24,B0007,218,5955,05955.csv,,0.0489092204596219,0.0722437532116874,A,EOL,main,86
impedance,2008-05-03 05:07:41,24,B0007,220,5957,05957.csv,,0.0483480142935397,0.0700722799185243,A,EOL,main,87
impedance,2008-05-03 08:38:27,24,B0007,222,5959,05959.csv,,0.0504934152804281,0.0714779278737494,A,EOL,main,88
impedance,2008-05-03 10:04:43,24,B0007,224,5961,05961.csv,,0.047906145513856,0.0707665668724531,A,EOL,main,89
impedance,2008-05-03 13:32:41,24,B0007,226,5963,05963.csv,,0.049653807534869,0.0728151127537102,A,EOL,main,90
impedance,2008-05-03 14:58:49,24,B0007,228,5965,05965.csv,,0.0481563125260732,0.0703148767120616,A,EOL,main,91
impedance,2008-05-03 18:26:20,24,B0007,230,5967,05967.csv,,0.0498046985694802,0.0718369324871002,A,EOL,main,92
impedance,2008-05-03 19:52:28,24,B0007,232,5969,05969.csv,,0.0487186652725049,0.0707311077896032,A,EOL,main,93
impedance,2008-05-03 23:10:37,24,B0007,234,5971,05971.csv,,0.0496014214354859,0.0721211408379768,A,EOL,main,94
impedance,2008-05-04 00:36:36,24,B0007,236,5973,05973.csv,,0.048309781824428,0.0706408498653417,A,EOL,main,95
impedance,2008-05-04 04:09:47,24,B0007,238,5975,05975.csv,,0.0493328695126367,0.0726378441172666,A,EOL,main,96
impedance,2008-05-04 05:35:36,24,B0007,240,5977,05977.csv,,0.0480220070348009,0.0710763415101089,A,EOL,main,97
impedance,2008-05-04 09:08:18,24,B0007,242,5979,05979.csv,,0.0482451502855609,0.0734441725850627,A,EOL,main,98
impedance,2008-05-04 10:34:08,24,B0007,244,5981,05981.csv,,0.048878563968151,0.0706797960562365,A,EOL,main,99
impedance,2008-05-04 14:06:20,24,B0007,246,5983,05983.csv,,0.0500151286165607,0.0738193663609285,A,EOL,main,100
impedance,2008-05-04 15:32:01,24,B0007,248,5985,05985.csv,,0.0491244370606033,0.070042530900151,A,EOL,main,101
impedance,2008-05-04 19:05:14,24,B0007,250,5987,05987.csv,,0.047456705587096,0.0725560099161744,A,EOL,main,102
impedance,2008-05-04 20:30:47,24,B0007,252,5989,05989.csv,,0.0489371333036464,0.071098768091492,A,EOL,main,103
impedance,2008-05-05 00:04:00,24,B0007,254,5991,05991.csv,,0.048886406569936,0.0728986838603586,A,EOL,main,104
impedance,2008-05-05 01:29:24,24,B0007,256,5993,05993.csv,,0.0491110387604941,0.0714756017400644,A,EOL,main,105
impedance,2008-05-05 04:56:20,24,B0007,258,5995,05995.csv,,0.0490424047891537,0.072023713051489,A,EOL,main,106
impedance,2008-05-05 06:21:44,24,B0007,260,5997,05997.csv,,0.0503015132204269,0.0738201172845798,A,EOL,main,107
