uid,battery_id,group,discharge_cycle_raw,Capacity,SOH_nominal,SOH_relative,eol_cycle,RUL,analysis_role,end_reason,ambient_temperature,start_time,mean_voltage,mean_current,mean_temp,Rct,init_cap,init_soh
3784,B0036,D,111,1.6722180144870118,83.61,92.84,1.0,0.0,excluded,QA_issue,24,2009-07-31 00:03:07,3.4554390863736857,-1.9782527884113943,30.909159662329277,0.12938532451978,1.8011007566288924,50.1
3786,B0036,D,112,1.6675976965747183,83.38,92.59,1.0,0.0,excluded,QA_issue,24,2009-07-31 03:56:28,3.453636642746737,-1.9782840417249772,30.586499493516442,0.12938532451978,1.8011007566288924,50.1
3790,B0036,D,113,1.6781873787039017,83.91,93.18,1.0,0.0,excluded,QA_issue,24,2009-07-31 09:01:51,3.453072475453234,-1.9782138002832288,31.078305845971443,0.1263883086584116,1.8011007566288924,50.1
3792,B0036,D,114,2.444062432078656,,,1.0,0.0,excluded,QA_issue,24,2009-07-31 15:42:00,,,,0.1246200163198223,1.8011007566288924,50.1
3796,B0036,D,115,1.6913403148932205,84.57,93.91,1.0,0.0,excluded,QA_issue,24,2009-07-31 21:03:02,3.466145279289297,-1.9781440584613479,32.26010764297862,0.1238369096822156,1.8011007566288924,50.1
3798,B0036,D,116,1.6802787096613283,84.01,93.29,1.0,0.0,excluded,QA_issue,24,2009-08-01 00:54:40,3.4640146950069,-1.9784600594573567,31.42619925446257,0.1238369096822156,1.8011007566288924,50.1
3800,B0036,D,117,1.673147301023026,83.66,92.9,1.0,0.0,excluded,QA_issue,24,2009-08-01 04:46:48,3.462625925831448,-1.9781834973907693,31.209561540065135,0.1238369096822156,1.8011007566288924,50.1
3802,B0036,D,118,1.6704292090032429,83.52,92.74,1.0,0.0,excluded,QA_issue,24,2009-08-01 08:40:39,3.4609363258654184,-1.97816336280146,31.078110221174402,0.1296456726362269,1.8011007566288924,50.1
3804,B0036,D,119,1.6659903350115992,83.3,92.5,1.0,0.0,excluded,QA_issue,24,2009-08-01 12:33:32,3.4616449511434926,-1.9778390299632154,31.053614094154142,0.1296456726362269,1.8011007566288924,50.1
3808,B0036,D,120,1.664241575272447,83.21,92.4,1.0,0.0,excluded,QA_issue,24,2009-08-01 17:38:48,3.46014320685645,-1.9780641124929104,31.060532833540666,0.1256250116503699,1.8011007566288924,50.1
3810,B0036,D,121,1.6668450767774965,83.34,92.55,1.0,0.0,excluded,QA_issue,24,2009-08-01 21:30:33,3.4580980197093147,-1.9780348126637537,30.97728291917627,0.1256250116503699,1.8011007566288924,50.1
3812,B0036,D,122,1.6594501560667536,82.97,92.14,1.0,0.0,excluded,QA_issue,24,2009-08-02 01:23:21,3.459389982444422,-1.977793145466696,30.939187237154478,0.1256250116503699,1.8011007566288924,50.1
3814,B0036,D,123,1.662412523067319,83.12,92.3,1.0,0.0,excluded,QA_issue,24,2009-08-02 05:16:47,3.455631406481117,-1.9775654046883246,30.926289651305332,0.1283553571701282,1.8011007566288924,50.1
3816,B0036,D,124,1.66035260832257,83.02,92.19,1.0,0.0,excluded,QA_issue,24,2009-08-02 09:10:15,3.4549175745634897,-1.9777096278151205,30.863054927475556,0.1283553571701282,1.8011007566288924,50.1
3820,B0036,D,125,1.6610231379633236,83.05,92.22,1.0,0.0,excluded,QA_issue,24,2009-08-02 14:15:27,3.4567232383364708,-1.9778334182203763,31.038017243387284,0.1259509151830685,1.8011007566288924,50.1
3822,B0036,D,126,1.6575187557321611,82.88,92.03,1.0,0.0,excluded,QA_issue,24,2009-08-02 18:08:54,3.4566056806279253,-1.9775134359348858,31.04050751190746,0.1259509151830685,1.8011007566288924,50.1
3824,B0036,D,127,1.6507877959674548,82.54,91.65,1.0,0.0,excluded,QA_issue,24,2009-08-02 22:02:10,3.457263997632369,-1.9773123626836613,30.9573027862264,0.1259509151830685,1.8011007566288924,50.1
3826,B0036,D,128,1.653257006211014,82.66,91.79,1.0,0.0,excluded,QA_issue,24,2009-08-03 01:55:22,3.454001818228908,-1.9773999985000372,30.945276932009087,0.1286476211750604,1.8011007566288924,50.1
3828,B0036,D,129,1.6494214846772686,82.47,91.58,1.0,0.0,excluded,QA_issue,24,2009-08-03 05:48:39,3.454729708764955,-1.9775454272489617,30.8889143248235,0.1286476211750604,1.8011007566288924,50.1
3832,B0036,D,130,1.6678591915666705,83.39,92.6,1.0,0.0,excluded,QA_issue,24,2009-08-03 10:53:34,3.4602322781016106,-1.977556174123632,32.321489418619095,0.1250605555562223,1.8011007566288924,50.1
3834,B0036,D,131,1.670862764324967,83.54,92.77,1.0,0.0,excluded,QA_issue,24,2009-08-03 14:44:14,3.4653467037084007,-1.9769835735935628,33.23510488083581,0.1250605555562223,1.8011007566288924,50.1
3836,B0036,D,132,1.6658118164053368,83.29,92.49,1.0,0.0,excluded,QA_issue,24,2009-08-03 18:38:05,3.4612961227490127,-1.9774113966642073,32.672384089467116,0.1250605555562223,1.8011007566288924,50.1
3838,B0036,D,133,1.6532998517617,82.66,91.79,1.0,0.0,excluded,QA_issue,24,2009-08-03 22:31:42,3.456831983421318,-1.9773199609696597,31.627875999689852,0.129302103332383,1.8011007566288924,50.1
3840,B0036,D,134,1.6468787023528522,82.34,91.44,1.0,0.0,excluded,QA_issue,24,2009-08-04 02:24:55,3.454274871932744,-1.9771073220010111,31.234092745007935,0.129302103332383,1.8011007566288924,50.1
3844,B0036,D,135,1.6718953249703756,83.59,92.83,1.0,0.0,excluded,QA_issue,24,2009-08-05 10:47:54,3.459039144301172,-1.9761775564887945,31.95070753872921,0.1275310804338011,1.8011007566288924,50.1
3848,B0036,D,136,1.6807743463585727,84.04,93.32,1.0,0.0,excluded,QA_issue,24,2009-08-05 15:53:12,3.466556169993412,-1.9775382652377456,32.94223311807837,0.1242465770677705,1.8011007566288924,50.1
3850,B0036,D,137,1.6737717086703074,83.69,92.93,1.0,0.0,excluded,QA_issue,24,2009-08-05 19:44:54,3.4591810827626084,-1.9775271542737107,31.941852555671357,0.1242465770677705,1.8011007566288924,50.1
3852,B0036,D,138,1.6605773762487392,83.03,92.2,1.0,0.0,excluded,QA_issue,24,2009-08-05 23:38:49,3.4577876655294553,-1.9769664559960938,31.44720711271493,0.1242465770677705,1.8011007566288924,50.1
3854,B0036,D,139,1.655987781146086,82.8,91.94,1.0,0.0,excluded,QA_issue,24,2009-08-06 03:32:21,3.454417180570097,-1.9771854714072983,31.124824973720823,0.1287061834597127,1.8011007566288924,50.1
3856,B0036,D,140,1.646862318389844,82.34,91.44,1.0,0.0,excluded,QA_issue,24,2009-08-06 07:22:48,3.4527482715790674,-1.9768884059107223,30.75545169222773,0.1287061834597127,1.8011007566288924,50.1
3860,B0036,D,141,1.6574621175432849,82.87,92.02,1.0,0.0,excluded,QA_issue,24,2009-08-06 12:25:17,3.460599249296478,-1.9767960110088925,32.32491302674166,0.1249707755636301,1.8011007566288924,50.1
3862,B0036,D,142,1.6603991175216894,83.02,92.19,1.0,0.0,excluded,QA_issue,24,2009-08-06 16:13:25,3.4634741461937795,-1.9766590715947012,32.9527098749988,0.1249707755636301,1.8011007566288924,50.1
3864,B0036,D,143,1.6460789092837111,82.3,91.39,1.0,0.0,excluded,QA_issue,24,2009-08-06 20:00:59,3.458931693641407,-1.9763441035961147,31.963338156822644,0.1249707755636301,1.8011007566288924,50.1
3866,B0036,D,144,1.6408366462659327,82.04,91.1,1.0,0.0,excluded,QA_issue,24,2009-08-06 23:49:34,3.4515443093644445,-1.976398819741924,31.192560893948695,0.1282011091560409,1.8011007566288924,50.1
3868,B0036,D,145,1.63444089202816,81.72,90.75,1.0,0.0,excluded,QA_issue,24,2009-08-07 03:40:19,3.4513401916965187,-1.9763560129084317,31.011896164180595,0.1282011091560409,1.8011007566288924,50.1
3872,B0036,D,146,1.6374039186504212,81.87,90.91,1.0,0.0,excluded,QA_issue,24,2009-08-07 08:44:36,3.4541105051819967,-1.9764726236625383,31.59342641124915,0.1259321049999877,1.8011007566288924,50.1
3874,B0036,D,147,1.64738207540524,82.37,91.47,1.0,0.0,excluded,QA_issue,24,2009-08-07 12:32:22,3.4565426569009343,-1.9761971299509842,32.451352345308976,0.1259321049999877,1.8011007566288924,50.1
3876,B0036,D,148,1.6545646441622357,82.73,91.86,1.0,0.0,excluded,QA_issue,24,2009-08-07 16:20:49,3.462836576734922,-1.9764358998879015,33.70907658061942,0.1259321049999877,1.8011007566288924,50.1
3878,B0036,D,149,1.640896560729935,82.04,91.11,1.0,0.0,excluded,QA_issue,24,2009-08-07 20:14:10,3.455642847223531,-1.9764723723079625,32.3628652503866,0.1286207879286705,1.8011007566288924,50.1
3880,B0036,D,150,1.6265229979339637,81.33,90.31,1.0,0.0,excluded,QA_issue,24,2009-08-08 00:07:05,3.453765407751183,-1.9762622330108464,31.558941182174713,0.1286207879286705,1.8011007566288924,50.1
3884,B0036,D,151,1.6217349144630455,81.09,90.04,1.0,0.0,excluded,QA_issue,24,2009-08-08 05:11:27,3.4500406564088526,-1.9761878164815234,31.135887556686384,0.1267294347433985,1.8011007566288924,50.1
3886,B0036,D,152,1.6248200059639546,81.24,90.21,1.0,0.0,excluded,QA_issue,24,2009-08-08 09:03:54,3.447400483446299,-1.976390548245151,31.04112225235265,0.1267294347433985,1.8011007566288924,50.1
3888,B0036,D,153,1.61880119736137,80.94,89.88,1.0,0.0,excluded,QA_issue,24,2009-08-08 12:56:26,3.449026045033965,-1.9763256382870515,31.054879323980543,0.1267294347433985,1.8011007566288924,50.1
3890,B0036,D,154,1.6137350490334217,80.69,89.6,1.0,0.0,excluded,QA_issue,24,2009-08-08 16:48:44,3.450376630404454,-1.9759719612249618,31.10833607101402,0.1282841842808354,1.8011007566288924,50.1
3892,B0036,D,155,1.612012823654141,80.6,89.5,1.0,0.0,excluded,QA_issue,24,2009-08-08 20:40:51,3.4470001217733017,-1.9758050203647282,30.944663670795183,0.1282841842808354,1.8011007566288924,50.1
3896,B0036,D,156,1.6671032556887178,83.36,92.56,1.0,0.0,excluded,QA_issue,24,2009-08-17 13:08:30,3.4669760884346084,-1.9763325577592548,32.6791979812127,0.1272055697533699,1.8011007566288924,50.1
3900,B0036,D,157,1.6850133383886254,84.25,93.55,1.0,0.0,excluded,QA_issue,24,2009-08-17 18:14:09,3.4736386683731344,-1.9764828677632524,33.03296653786076,0.1246626993645387,1.8011007566288924,50.1
3902,B0036,D,158,1.6786654987614698,83.93,93.2,1.0,0.0,excluded,QA_issue,24,2009-08-17 22:06:54,3.4679582046712984,-1.9762113672371753,32.14080730031082,0.1246626993645387,1.8011007566288924,50.1
3904,B0036,D,159,1.6729763502191373,83.65,92.89,1.0,0.0,excluded,QA_issue,24,2009-08-18 02:01:03,3.4632760700749996,-1.976450670496227,31.54659714469647,0.1246626993645387,1.8011007566288924,50.1
3906,B0036,D,160,1.666489034299654,83.32,92.53,1.0,0.0,excluded,QA_issue,24,2009-08-18 05:55:02,3.4628276335315364,-1.976336702286546,31.32211217550974,0.1277331946992752,1.8011007566288924,50.1
3908,B0036,D,161,1.6698420840710908,83.49,92.71,1.0,0.0,excluded,QA_issue,24,2009-08-18 09:48:49,3.4646012546935614,-1.976177106961319,31.944476209251814,0.1277331946992752,1.8011007566288924,50.1
3912,B0036,D,162,1.6746744228027035,83.73,92.98,1.0,0.0,excluded,QA_issue,24,2009-08-18 14:54:37,3.467937221948995,-1.9760041905736137,32.95970790517297,0.1239624732439577,1.8011007566288924,50.1
3914,B0036,D,163,1.6665045335145643,83.33,92.53,1.0,0.0,excluded,QA_issue,24,2009-08-18 18:45:24,3.462497796397771,-1.975873938296025,31.94954978552722,0.1239624732439577,1.8011007566288924,50.1
3916,B0036,D,164,1.652222084834727,82.61,91.73,1.0,0.0,excluded,QA_issue,24,2009-08-18 22:39:17,3.4597555835668246,-1.9760440153886039,31.01650956292825,0.1239624732439577,1.8011007566288924,50.1
3918,B0036,D,165,1.6462718275099526,82.31,91.4,1.0,0.0,excluded,QA_issue,24,2009-08-19 02:32:38,3.4575027462160053,-1.9757551706068877,30.717850318637232,0.13019853504814,1.8011007566288924,50.1
3920,B0036,D,166,1.642399234692521,82.12,91.19,1.0,0.0,excluded,QA_issue,24,2009-08-19 06:25:55,3.4593887120996203,-1.9758263113357128,30.87977980682574,0.13019853504814,1.8011007566288924,50.1
3924,B0036,D,167,1.651178607099992,82.56,91.68,1.0,0.0,excluded,QA_issue,24,2009-08-19 11:30:52,3.459697403340653,-1.9759776263748132,31.650221324336044,0.1263508501388481,1.8011007566288924,50.1
3926,B0036,D,168,1.6481683120281931,82.41,91.51,1.0,0.0,excluded,QA_issue,24,2009-08-19 15:24:12,3.464129590458387,-1.9757190023217344,32.06625589927076,0.1263508501388481,1.8011007566288924,50.1
3928,B0036,D,169,1.6478887725428395,82.39,91.49,1.0,0.0,excluded,QA_issue,24,2009-08-19 19:17:33,3.460169463632063,-1.9757046506918212,31.895952062496796,0.1263508501388481,1.8011007566288924,50.1
3930,B0036,D,170,1.635843650915682,81.79,90.82,1.0,0.0,excluded,QA_issue,24,2009-08-19 23:10:50,3.4561756716228116,-1.9757629054586399,30.985495506316074,0.1295186830402391,1.8011007566288924,50.1
3932,B0036,D,171,1.6332362811945516,81.66,90.68,1.0,0.0,excluded,QA_issue,24,2009-08-20 03:03:46,3.452053305545746,-1.9757208321303015,30.72140290899611,0.1295186830402391,1.8011007566288924,50.1
3936,B0036,D,172,1.629926467682987,81.5,90.5,1.0,0.0,excluded,QA_issue,24,2009-08-20 08:08:26,3.4498706612134633,-1.9753838232885894,30.525764579406868,0.1271079763657862,1.8011007566288924,50.1
3938,B0036,D,173,1.6387862629287224,81.94,90.99,1.0,0.0,excluded,QA_issue,24,2009-08-20 12:01:09,3.4562888987795763,-1.9753747226034408,31.861104818689885,0.1271079763657862,1.8011007566288924,50.1
3940,B0036,D,174,1.6359654863840771,81.8,90.83,1.0,0.0,excluded,QA_issue,24,2009-08-20 15:51:55,3.460624066431264,-1.9753588071492805,32.31201872670814,0.1271079763657862,1.8011007566288924,50.1
3942,B0036,D,175,1.631137043967566,81.56,90.56,1.0,0.0,excluded,QA_issue,24,2009-08-20 19:42:35,3.4560192421822324,-1.975257971644178,31.79301024802491,0.1287556908944258,1.8011007566288924,50.1
3944,B0036,D,176,1.6220189720888465,81.1,90.06,1.0,0.0,excluded,QA_issue,24,2009-08-20 23:35:23,3.4507121151436184,-1.9752191259041323,31.01748043918613,0.1287556908944258,1.8011007566288924,50.1
3948,B0036,D,177,1.6416044978422155,82.08,91.14,1.0,0.0,excluded,QA_issue,24,2009-08-21 17:59:25,3.457628617948716,-1.9748720835625424,32.52627247756125,0.1281535452116646,1.8011007566288924,50.1
3952,B0036,D,178,1.6253090231457803,81.27,90.24,1.0,0.0,excluded,QA_issue,24,2009-08-21 23:04:26,3.453055943057908,-1.9750892690302662,30.971239918679984,0.1270114071122995,1.8011007566288924,50.1
3954,B0036,D,179,1.6196134522239485,80.98,89.92,1.0,0.0,excluded,QA_issue,24,2009-08-22 02:57:06,3.450668341610227,-1.9750429933939884,30.76463270446893,0.1270114071122995,1.8011007566288924,50.1
3956,B0036,D,180,1.6124236174774371,80.62,89.52,1.0,0.0,excluded,QA_issue,24,2009-08-22 06:49:38,3.450902810317065,-1.9749799926549043,30.660177115279623,0.1270114071122995,1.8011007566288924,50.1
3958,B0036,D,181,1.6077701029913394,80.39,89.27,1.0,0.0,excluded,QA_issue,24,2009-08-22 10:41:58,3.4500594839606094,-1.9747546184485707,30.58667409412687,0.1291583220475767,1.8011007566288924,50.1
3960,B0036,D,182,1.6088077531981582,80.44,89.32,1.0,0.0,excluded,QA_issue,24,2009-08-22 14:34:05,3.449110812692783,-1.9749280525665507,30.83253477381729,0.1291583220475767,1.8011007566288924,50.1
3964,B0036,D,183,1.6083556258734268,80.42,89.3,1.0,0.0,excluded,QA_issue,24,2009-08-22 19:38:07,3.445816909013985,-1.9747449903353,30.68860522383244,0.1280562076841714,1.8011007566288924,50.1
3966,B0036,D,184,1.606820251901154,80.34,89.21,1.0,0.0,excluded,QA_issue,24,2009-08-22 23:30:19,3.4453799620249117,-1.9747270429184276,30.62049046865602,0.1280562076841714,1.8011007566288924,50.1
3968,B0036,D,185,1.601770977206713,80.09,88.93,1.0,0.0,excluded,QA_issue,24,2009-08-23 03:22:24,3.445133112798373,-1.9748519715505966,30.598226708173872,0.1280562076841714,1.8011007566288924,50.1
3970,B0036,D,186,1.594911734692208,79.75,88.55,1.0,0.0,excluded,QA_issue,24,2009-08-23 07:14:19,3.4458558996634645,-1.9743987343803497,30.522404975221356,0.1296360514636262,1.8011007566288924,50.1
3972,B0036,D,187,1.5938139125387372,79.69,88.49,1.0,0.0,excluded,QA_issue,24,2009-08-23 11:06:06,3.4444897117952333,-1.9743953769070435,30.57201259441588,0.1296360514636262,1.8011007566288924,50.1
3976,B0036,D,188,1.5920273129504596,79.6,88.39,1.0,0.0,excluded,QA_issue,24,2009-08-23 16:09:49,3.4452529094036595,-1.9745565504466334,30.525594309542495,0.1292125368644082,1.8011007566288924,50.1
3978,B0036,D,189,1.5847361549778751,79.24,87.99,1.0,0.0,excluded,QA_issue,24,2009-08-23 20:01:32,3.4433682977623117,-1.974348528847166,30.460152624234137,0.1292125368644082,1.8011007566288924,50.1
3980,B0036,D,190,1.5763429363936798,78.82,87.52,1.0,0.0,excluded,QA_issue,24,2009-08-23 23:53:02,3.444044633354945,-1.9740794817151759,30.42634729502671,0.1292125368644082,1.8011007566288924,50.1
3982,B0036,D,191,1.5720229174642286,78.6,87.28,1.0,0.0,excluded,QA_issue,24,2009-08-24 03:44:13,3.4436657042772834,-1.973979196484461,30.477932880980596,0.128161334354613,1.8011007566288924,50.1
3984,B0036,D,192,1.5729874285512353,78.65,87.33,1.0,0.0,excluded,QA_issue,24,2009-08-24 07:35:22,3.4414697554582157,-1.9739892815959978,30.473709628947084,0.128161334354613,1.8011007566288924,50.1
3988,B0036,D,193,1.596985400389019,79.85,88.67,1.0,0.0,excluded,QA_issue,24,2009-08-24 12:38:30,3.4563046908197936,-1.9743635806531246,33.14386747805384,0.1252361437262971,1.8011007566288924,50.1
3990,B0036,D,194,1.595726023703856,79.79,88.6,1.0,0.0,excluded,QA_issue,24,2009-08-24 16:30:26,3.452089547010762,-1.9739686530082492,32.934539010545976,0.1252361437262971,1.8011007566288924,50.1
3992,B0036,D,195,1.579500338340559,78.98,87.7,1.0,0.0,excluded,QA_issue,24,2009-08-24 20:22:13,3.4477573593842226,-1.9740791048008224,31.954024468442526,0.1252361437262971,1.8011007566288924,50.1
3994,B0036,D,196,1.5629469877520186,78.15,86.78,1.0,0.0,excluded,QA_issue,24,2009-08-25 00:13:33,3.4451953986146573,-1.973680146390149,31.19189073934152,0.1279892322031696,1.8011007566288924,50.1
3996,B0036,D,197,1.5591129431541175,77.96,86.56,1.0,0.0,excluded,QA_issue,24,2009-08-25 04:04:24,3.4432584336378484,-1.9737323749924904,30.992976510949415,0.1279892322031696,1.8011007566288924,50.1
2291,B0038,E,1,0.8980573709676724,44.9,84.62,1.0,0.0,excluded,QA_issue,24,2010-04-14 16:43:39,2.8832396596557315,-3.9521274523718932,38.8265055747093,0.1942254966963916,1.0613249847591086,44.9
2295,B0038,E,2,1.1026236331914077,55.13,103.89,1.0,0.0,excluded,QA_issue,24,2010-04-14 21:10:11,3.1713316750997853,-2.9972269070576196,40.496516738152486,0.165173115662009,1.0613249847591086,44.9
2297,B0038,E,3,1.0885801879473431,54.43,102.57,1.0,0.0,excluded,QA_issue,24,2010-04-15 00:37:31,3.1803732612872655,-2.957884019744667,40.3082686076966,0.165173115662009,1.0613249847591086,44.9
2299,B0038,E,4,1.0613249847591086,53.07,100.0,1.0,0.0,excluded,QA_issue,24,2010-04-15 04:04:41,3.201460007736155,-2.890891500138237,39.93347404849829,0.1615954559935368,1.0613249847591086,44.9
2301,B0038,E,5,1.0347062057983545,51.74,97.49,1.0,0.0,excluded,QA_issue,24,2010-04-15 07:31:40,3.201114659808254,-2.875691989787786,39.949996492029705,0.1615954559935368,1.0613249847591086,44.9
2303,B0038,E,6,1.0269978594353013,51.35,96.77,1.0,0.0,excluded,QA_issue,24,2010-04-15 10:58:27,3.1928056969575156,-2.8994562390039995,40.03056196708513,0.1615954559935368,1.0613249847591086,44.9
2307,B0038,E,7,1.078501971098942,53.93,101.62,1.0,0.0,excluded,QA_issue,24,2010-04-16 12:15:00,3.056138016052641,-3.6572389271649706,39.44913263410248,0.1618850589403124,1.0613249847591086,44.9
2311,B0038,E,8,1.0638897478802845,53.19,100.24,1.0,0.0,excluded,QA_issue,24,2010-04-16 16:48:31,3.181450544509047,-2.967451502991141,40.058567746287395,0.1644415450645243,1.0613249847591086,44.9
2313,B0038,E,9,1.0366551223324425,51.83,97.68,1.0,0.0,excluded,QA_issue,24,2010-04-16 20:15:00,3.192741049083457,-2.931988851106015,39.9160708614622,0.1644415450645243,1.0613249847591086,44.9
2315,B0038,E,10,1.030941327482094,51.55,97.14,1.0,0.0,excluded,QA_issue,24,2010-04-16 23:41:13,3.167665290347624,-2.994495446145827,40.27645391572808,0.1621642589164747,1.0613249847591086,44.9
2317,B0038,E,11,1.0140084541034655,50.7,95.54,1.0,0.0,excluded,QA_issue,24,2010-04-17 03:07:06,3.178192726746992,-2.9580193436340854,40.17546694300759,0.1621642589164747,1.0613249847591086,44.9
2319,B0038,E,12,1.008516095994519,50.43,95.02,1.0,0.0,excluded,QA_issue,24,2010-04-17 06:32:52,3.1613474600189155,-3.001260117107958,40.41336717515726,0.1621642589164747,1.0613249847591086,44.9
2323,B0038,E,13,1.7419245088095905,87.1,164.13,1.0,0.0,excluded,QA_issue,44,2010-04-21 13:51:46,3.608926624109929,-1.0022813853258807,44.29688064198706,0.1700387050074027,1.0613249847591086,44.9
2327,B0038,E,14,1.779741859708433,88.99,167.69,1.0,0.0,excluded,QA_issue,44,2010-04-21 19:29:11,3.6118191487524745,-0.9855234919895148,47.195451017988766,0.1557451124738889,1.0613249847591086,44.9
2329,B0038,E,15,1.7815666306452766,89.08,167.86,1.0,0.0,excluded,QA_issue,44,2010-04-21 23:57:08,3.614149636005495,-0.9870171236405827,47.146072926598166,0.1557451124738889,1.0613249847591086,44.9
2331,B0038,E,16,1.7834859577156017,89.17,168.04,1.0,0.0,excluded,QA_issue,44,2010-04-22 04:30:34,3.6144683724527336,-0.9884125593394552,47.127641701986995,0.1557451124738889,1.0613249847591086,44.9
2333,B0038,E,17,1.7864411650415677,89.32,168.32,1.0,0.0,excluded,QA_issue,44,2010-04-22 08:59:11,3.6165883435722836,-0.9883512949484963,47.09918641441624,0.1697497697250293,1.0613249847591086,44.9
2335,B0038,E,18,1.7859997608067948,89.3,168.28,1.0,0.0,excluded,QA_issue,44,2010-04-22 13:28:29,3.616061085184538,-0.9884509077751611,47.133209565495285,0.1697497697250293,1.0613249847591086,44.9
2339,B0038,E,19,1.7769523773001608,88.85,167.43,1.0,0.0,excluded,QA_issue,44,2010-04-23 16:52:59,3.6257089708628913,-1.003966417823918,47.15436113022585,0.1691344665498041,1.0613249847591086,44.9
2343,B0038,E,20,1.781428917321899,89.07,167.85,1.0,0.0,excluded,QA_issue,44,2010-04-23 22:31:01,3.613285312724596,-0.9879674131883375,47.16342394557887,0.1573004337390157,1.0613249847591086,44.9
2345,B0038,E,21,1.7859452772697195,89.3,168.28,1.0,0.0,excluded,QA_issue,44,2010-04-24 02:58:55,3.615119723068454,-0.9878892583593684,47.142139947358636,0.1573004337390157,1.0613249847591086,44.9
2347,B0038,E,22,1.785208429691551,89.26,168.21,1.0,0.0,excluded,QA_issue,44,2010-04-24 07:27:28,3.6158365688729885,-0.9878187430421663,47.07812277465953,0.1573004337390157,1.0613249847591086,44.9
2349,B0038,E,23,1.783596609584544,89.18,168.05,1.0,0.0,excluded,QA_issue,44,2010-04-24 11:56:33,3.615503145763947,-0.9877368963424067,47.07326100880017,0.1675946844088751,1.0613249847591086,44.9
2351,B0038,E,24,1.7796783152744713,88.98,167.68,1.0,0.0,excluded,QA_issue,44,2010-04-24 16:24:41,3.613939224317457,-0.9892953816503839,47.08146790123274,0.1675946844088751,1.0613249847591086,44.9
2355,B0038,E,25,1.7841102592788645,89.21,168.1,1.0,0.0,excluded,QA_issue,44,2010-04-24 22:05:41,3.6179111245557496,-0.9906537351245918,47.087615537529175,0.1581136878860872,1.0613249847591086,44.9
2357,B0038,E,26,1.7833032331592191,89.17,168.03,1.0,0.0,excluded,QA_issue,44,2010-04-25 02:33:59,3.615792342161085,-0.9890932717529848,47.09422579980021,0.1581136878860872,1.0613249847591086,44.9
2359,B0038,E,27,1.7796186141356956,88.98,167.68,1.0,0.0,excluded,QA_issue,44,2010-04-25 07:02:26,3.6151540820598718,-0.9890153352338132,47.083185115341905,0.1581136878860872,1.0613249847591086,44.9
2361,B0038,E,28,1.7816592334352586,89.08,167.87,1.0,0.0,excluded,QA_issue,44,2010-04-25 11:31:04,3.616195897791123,-0.988880336257258,47.06402084308688,0.1639249113700764,1.0613249847591086,44.9
2363,B0038,E,29,1.7775911304124037,88.88,167.49,1.0,0.0,excluded,QA_issue,44,2010-04-25 16:00:19,3.6135506508279374,-0.9888372175373165,47.07142767555466,0.1639249113700764,1.0613249847591086,44.9
2367,B0038,E,30,1.777701881971679,88.89,167.5,1.0,0.0,excluded,QA_issue,44,2010-04-25 21:41:58,3.615401963428834,-0.990311695204241,47.09494147449382,0.1571041662792431,1.0613249847591086,44.9
2369,B0038,E,31,1.7789547618270618,88.95,167.62,1.0,0.0,excluded,QA_issue,44,2010-04-26 02:19:22,3.6125287354843523,-0.9886847879265132,47.099513351069206,0.1571041662792431,1.0613249847591086,44.9
2371,B0038,E,32,1.7807753731135043,89.04,167.79,1.0,0.0,excluded,QA_issue,44,2010-04-26 06:50:42,3.6160020417093457,-0.9902725483840611,47.07452189489319,0.1571041662792431,1.0613249847591086,44.9
2373,B0038,E,33,1.778415319026661,88.92,167.57,1.0,0.0,excluded,QA_issue,44,2010-04-26 11:20:44,3.6145930156040587,-0.9902807469221099,47.12153419194555,0.1715318508299061,1.0613249847591086,44.9
2375,B0038,E,34,1.7789773899108463,88.95,167.62,1.0,0.0,excluded,QA_issue,44,2010-04-26 15:51:07,3.616664144234103,-0.9919115001416685,47.15829653400459,0.1715318508299061,1.0613249847591086,44.9
2379,B0038,E,35,1.7792479347236043,88.96,167.64,1.0,0.0,excluded,QA_issue,44,2010-04-26 21:35:15,3.616763225911199,-0.9933993302020114,47.16161221735398,0.1578165945934228,1.0613249847591086,44.9
2381,B0038,E,36,1.777920457368508,88.9,167.52,1.0,0.0,excluded,QA_issue,44,2010-04-27 02:05:41,3.6149940792944437,-0.9915864068538186,47.155567707969865,0.1578165945934228,1.0613249847591086,44.9
2383,B0038,E,37,1.779227040224144,88.96,167.64,1.0,0.0,excluded,QA_issue,44,2010-04-27 06:36:05,3.6159145027179576,-0.9915566919647099,47.13225621283967,0.1578165945934228,1.0613249847591086,44.9
2385,B0038,E,38,1.7760634320079352,88.8,167.34,1.0,0.0,excluded,QA_issue,44,2010-04-27 11:07:40,3.6146610547862235,-0.9916693008676862,47.13346886842004,0.1716490552741841,1.0613249847591086,44.9
2387,B0038,E,39,1.775103937963957,88.76,167.25,1.0,0.0,excluded,QA_issue,44,2010-04-27 15:43:29,3.615082794707677,-0.9899169847459929,47.176385542899524,0.1716490552741841,1.0613249847591086,44.9
2391,B0038,E,40,1.733064100138742,86.65,163.29,1.0,0.0,excluded,QA_issue,44,2010-04-28 13:22:57,3.4389023365216986,-1.998396970742944,50.15440799425193,0.1627451910609286,1.0613249847591086,44.9
